pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,k,ts_parsed,fold
XRPUSDT,2026-08-20 11:38:00+00:00,0.021457142857143178,0.022857142857143176,TP,8.0,145.0,TREND,8.0,,
BTCUSDT,2026-08-20 12:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,179.0,TREND,8.0,,
SOLUSDT,2026-08-20 13:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,251.0,TREND,8.0,,
BTCUSDT,2026-08-20 13:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,323.0,TREND,8.0,,
BTCUSDT,2026-08-20 13:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,319.0,TREND,8.0,,
ETHUSDT,2026-08-21 00:18:00+00:00,0.006841144330529792,0.008241144330529792,TP,8.0,16.0,CHOP,8.0,,
BTCUSDT,2026-08-21 00:18:00+00:00,0.0062273277643100314,0.007627327764310031,TP,8.0,14.0,CHOP,8.0,,
SOLUSDT,2026-08-21 00:23:00+00:00,0.009930116622062625,0.011330116622062625,TP,8.0,931.0,TREND,8.0,,
BTCUSDT,2026-08-21 00:31:00+00:00,0.0076816626050391955,0.009081662605039195,TP,8.0,24.0,CHOP,8.0,,
BTCUSDT,2026-08-21 01:16:00+00:00,0.008048187118862375,0.009448187118862375,TP,8.0,65.0,CHOP,8.0,,
BTCUSDT,2026-08-21 01:16:00+00:00,0.009656245726230826,0.011056245726230826,TP,8.0,63.0,CHOP,8.0,,
BTCUSDT,2026-08-21 01:18:00+00:00,0.011063619856867527,0.012463619856867527,TP,8.0,63.0,CHOP,8.0,,
BTCUSDT,2026-08-21 01:18:00+00:00,0.015269652355223142,0.016669652355223143,TP,8.0,59.0,CHOP,8.0,,
ETHUSDT,2026-08-21 01:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,4.0,CHOP,8.0,,
XRPUSDT,2026-08-21 01:31:00+00:00,0.016794919834263997,0.018194919834263995,TP,8.0,68.0,TREND,8.0,,
BTCUSDT,2026-08-21 01:31:00+00:00,0.012783779734699052,0.014183779734699052,TP,8.0,59.0,TREND,8.0,,
XRPUSDT,2026-08-21 01:47:00+00:00,0.018079497042085568,0.019479497042085566,TP,8.0,86.0,TREND,8.0,,
BTCUSDT,2026-08-21 01:48:00+00:00,0.017814039254798464,0.019214039254798462,TP,8.0,27.0,TREND,8.0,,
SOLUSDT,2026-08-21 02:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,42.0,CHOP,8.0,,
BTCUSDT,2026-08-21 02:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,38.0,TREND,8.0,,
BTCUSDT,2026-08-21 02:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,36.0,TREND,8.0,,
NEARUSDT,2026-08-21 03:46:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,143.0,TREND,8.0,,
BTCUSDT,2026-08-21 03:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,105.0,TREND,8.0,,
ETHUSDT,2026-08-21 05:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,98.0,CHOP,8.0,,
NEARUSDT,2026-08-21 05:54:00+00:00,0.016193088879780587,0.017593088879780585,TP,8.0,124.0,CHOP,8.0,,
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,49.0,TREND,8.0,,
BTCUSDT,2026-08-21 07:10:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,430.0,CHOP,8.0,,
BTCUSDT,2026-08-21 07:16:00+00:00,0.01882862041893189,0.02022862041893189,TP,8.0,328.0,TREND,8.0,,
NEARUSDT,2026-08-21 07:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,11.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:14:00+00:00,0.020830715935422378,0.022230715935422377,TP,8.0,384.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:41:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,390.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:42:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,389.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:47:00+00:00,0.020826428318438176,0.022226428318438175,TP,8.0,85.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:50:00+00:00,0.0196836033129777,0.0210836033129777,TP,8.0,93.0,TREND,8.0,,
BTCUSDT,2026-08-21 08:50:00+00:00,0.016094797219311657,0.017494797219311655,TP,8.0,36.0,TREND,8.0,,
ETHUSDT,2026-08-21 08:51:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,446.0,CHOP,8.0,,
ETHUSDT,2026-08-21 08:58:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,211.0,CHOP,8.0,,
BTCUSDT,2026-08-21 08:59:00+00:00,0.017878583710025403,0.0192785837100254,TP,8.0,10.0,TREND,8.0,,
BTCUSDT,2026-08-21 09:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,6.0,TREND,8.0,,
SOLUSDT,2026-08-21 09:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,21.0,TREND,8.0,,
ETHUSDT,2026-08-21 09:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,19.0,TREND,8.0,,
NEARUSDT,2026-08-21 09:03:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,12.0,TREND,8.0,,
NEARUSDT,2026-08-21 09:03:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,5.0,TREND,8.0,,
XRPUSDT,2026-08-21 09:50:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,37.0,CHOP,8.0,,
ETHUSDT,2026-08-21 13:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,286.0,TREND,8.0,,
ETHUSDT,2026-08-21 18:45:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,535.0,CHOP,8.0,,
ETHUSDT,2026-08-21 18:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,296.0,CHOP,8.0,,
BTCUSDT,2026-08-21 21:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,733.0,TREND,8.0,,
ETHUSDT,2026-08-21 21:33:00+00:00,0.02237950510797051,0.023779505107970507,TP,8.0,760.0,TREND,8.0,,
SOLUSDT,2026-08-21 21:52:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,909.0,TREND,8.0,,
SOLUSDT,2026-08-21 22:42:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,815.0,TREND,8.0,,
XRPUSDT,2026-08-22 00:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,83.0,CHOP,8.0,,
NEARUSDT,2026-08-22 02:12:00+00:00,0.03266251593493447,0.03406251593493447,TP,8.0,288.0,CHOP,8.0,,
BTCUSDT,2026-08-22 03:06:00+00:00,0.006186760623094047,0.0075867606230940465,TP,8.0,54.0,CHOP,8.0,,
ETHUSDT,2026-08-22 05:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,455.0,TREND,8.0,,
BTCUSDT,2026-08-22 05:10:00+00:00,0.01134410153148322,0.012744101531483221,TP,8.0,302.0,TREND,8.0,,
BTCUSDT,2026-08-23 05:14:00+00:00,0.009133753209688884,0.010533753209688884,TP,8.0,2068.0,CHOP,8.0,,
BTCUSDT,2026-08-23 05:14:00+00:00,0.009660292143908738,0.011060292143908738,TP,8.0,2066.0,CHOP,8.0,,
BTCUSDT,2026-08-23 05:17:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,2657.0,TREND,8.0,,
BTCUSDT,2026-08-23 09:09:00+00:00,0.014718774788108535,0.016118774788108536,MAX_AGE,8.0,2880.0,TREND,8.0,,
ETHUSDT,2026-08-23 09:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,31.0,CHOP,8.0,,
NEARUSDT,2026-08-23 10:04:00+00:00,0.01368532732741806,0.01508532732741806,TP,8.0,24.0,TREND,8.0,,
BTCUSDT,2026-08-23 11:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,60.0,CHOP,8.0,,
BTCUSDT,2026-08-23 11:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,1809.0,CHOP,8.0,,
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,481.0,TREND,8.0,,
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,0.006,TP,8.0,117.0,TREND,8.0,,
XRPUSDT,2026-08-23 14:12:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,188.0,CHOP,8.0,,
NEARUSDT,2026-08-23 14:42:00+00:00,0.0227078646494978,0.0241078646494978,TP,8.0,29.0,TREND,8.0,,
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,151.0,CHOP,8.0,,
BTCUSDT,2026-08-23 21:29:00+00:00,0.005848808496452889,0.007248808496452888,TP,8.0,489.0,TREND,8.0,,
XRPUSDT,2026-08-23 21:33:00+00:00,0.019992193361238926,0.021392193361238925,TP,8.0,258.0,CHOP,8.0,,
SOLUSDT,2026-08-23 21:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,498.0,TREND,8.0,,
BTCUSDT,2026-08-23 21:53:00+00:00,-0.009015821831597463,-0.007615821831597462,MAX_AGE,8.0,2880.0,CHOP,8.0,,
NEARUSDT,2026-08-24 00:33:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,160.0,TREND,8.0,,
BTCUSDT,2026-08-24 00:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,17.0,CHOP,8.0,,
XRPUSDT,2026-08-24 02:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,103.0,CHOP,8.0,,
BTCUSDT,2026-08-24 03:07:00+00:00,-0.017869818694555128,-0.01646981869455513,MAX_AGE,8.0,2880.0,CHOP,8.0,,
ETHUSDT,2026-08-24 03:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,28.0,CHOP,8.0,,
BTCUSDT,2026-08-24 05:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,87.0,CHOP,8.0,,
SOLUSDT,2026-08-24 05:13:00+00:00,-0.008499164113458435,-0.007099164113458435,MAX_AGE,8.0,2880.0,CHOP,8.0,,
BTCUSDT,2026-08-24 06:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,78.0,CHOP,8.0,,
ETHUSDT,2026-08-24 06:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,550.0,CHOP,8.0,,
SOLUSDT,2026-08-24 07:11:00+00:00,0.011622091373396084,0.013022091373396084,TP,8.0,127.0,CHOP,8.0,,
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,288.0,CHOP,8.0,,
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,31.0,CHOP,8.0,,
NEARUSDT,2026-08-24 08:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,50.0,CHOP,8.0,,
XRPUSDT,2026-08-24 08:18:00+00:00,0.01467915893630191,0.01607915893630191,TP,8.0,105.0,CHOP,8.0,,
BTCUSDT,2026-08-24 08:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,15.0,CHOP,8.0,,
BTCUSDT,2026-08-24 09:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,62.0,CHOP,8.0,,
BTCUSDT,2026-08-24 09:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,12.0,CHOP,8.0,,
BTCUSDT,2026-08-24 10:07:00+00:00,0.004600000000000001,0.006,TP,8.0,49.0,CHOP,8.0,,
BTCUSDT,2026-08-24 10:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,32.0,CHOP,8.0,,
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,197.0,CHOP,8.0,,
BTCUSDT,2026-08-24 10:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,202.0,CHOP,8.0,,
ETHUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,25.0,CHOP,8.0,,
BTCUSDT,2026-08-24 11:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,23.0,CHOP,8.0,,
SOLUSDT,2026-08-24 11:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,34.0,CHOP,8.0,,
BTCUSDT,2026-08-24 11:37:00+00:00,0.006341692363039819,0.007741692363039818,TP,8.0,23.0,CHOP,8.0,,
BTCUSDT,2026-08-24 11:41:00+00:00,0.006385807785807552,0.0077858077858075515,TP,8.0,847.0,TREND,8.0,,
BTCUSDT,2026-08-24 12:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,887.0,TREND,8.0,,
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,1896.0,TREND,8.0,,
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,1892.0,TREND,8.0,,
BTCUSDT,2026-08-24 12:51:00+00:00,0.007544675290526001,0.008944675290526,TP,8.0,73.0,CHOP,8.0,,
NEARUSDT,2026-08-24 13:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,110.0,CHOP,8.0,,
NEARUSDT,2026-08-24 13:46:00+00:00,0.01965520871587721,0.021055208715877207,TP,8.0,15.0,CHOP,8.0,,
BTCUSDT,2026-08-24 14:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,93.0,TREND,8.0,,
SOLUSDT,2026-08-24 15:23:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,409.0,CHOP,8.0,,
SOLUSDT,2026-08-24 15:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,168.0,CHOP,8.0,,
BTCUSDT,2026-08-24 15:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,84.0,CHOP,8.0,,
BTCUSDT,2026-08-24 15:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,174.0,TREND,8.0,,
BTCUSDT,2026-08-24 17:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,88.0,CHOP,8.0,,
NEARUSDT,2026-08-24 17:35:00+00:00,0.01858204511887861,0.01998204511887861,TP,8.0,21.0,CHOP,8.0,,
SOLUSDT,2026-08-24 20:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,287.0,CHOP,8.0,,
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,690.0,CHOP,8.0,,
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,688.0,CHOP,8.0,,
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,620.0,CHOP,8.0,,
BTCUSDT,2026-08-25 00:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,531.0,CHOP,8.0,,
BTCUSDT,2026-08-25 00:44:00+00:00,0.004600000000000001,0.006,TP,8.0,126.0,CHOP,8.0,,
BTCUSDT,2026-08-25 00:45:00+00:00,0.004959969188356548,0.006359969188356547,TP,8.0,246.0,CHOP,8.0,,
ETHUSDT,2026-08-25 00:45:00+00:00,0.005202101265632785,0.006602101265632784,TP,8.0,125.0,CHOP,8.0,,
NEARUSDT,2026-08-25 01:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,27.0,CHOP,8.0,,
BTCUSDT,2026-08-25 02:17:00+00:00,0.009900898143804989,0.011300898143804989,TP,8.0,654.0,CHOP,8.0,,
BTCUSDT,2026-08-25 02:17:00+00:00,0.013593880268622299,0.014993880268622299,TP,8.0,86.0,CHOP,8.0,,
NEARUSDT,2026-08-25 02:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,67.0,TREND,8.0,,
ETHUSDT,2026-08-25 02:28:00+00:00,0.01407400310167806,0.01547400310167806,TP,8.0,99.0,CHOP,8.0,,
NEARUSDT,2026-08-25 06:49:00+00:00,-0.0264,-0.025,MAE_KILL,8.0,260.0,CHOP,8.0,,
BTCUSDT,2026-08-25 07:49:00+00:00,0.004600000000000001,0.006,TP,8.0,60.0,CHOP,8.0,,
SOLUSDT,2026-08-25 12:06:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,679.0,TREND,8.0,,
ETHUSDT,2026-08-25 12:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,22.0,CHOP,8.0,,
BTCUSDT,2026-08-25 13:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,881.0,CHOP,8.0,,
BTCUSDT,2026-08-25 13:45:00+00:00,0.012857285860735071,0.014257285860735072,TP,8.0,353.0,CHOP,8.0,,
BTCUSDT,2026-08-25 14:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,40.0,TREND,8.0,,
BTCUSDT,2026-08-25 14:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,96.0,TREND,8.0,,
BTCUSDT,2026-08-25 17:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,181.0,TREND,8.0,,
BTCUSDT,2026-08-25 17:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,197.0,TREND,8.0,,
BTCUSDT,2026-08-25 20:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,178.0,CHOP,8.0,,
BTCUSDT,2026-08-25 20:44:00+00:00,0.004600000000000001,0.006,TP,8.0,200.0,CHOP,8.0,,
ETHUSDT,2026-08-25 20:46:00+00:00,0.007173603373152604,0.008573603373152603,TP,8.0,39.0,CHOP,8.0,,
BTCUSDT,2026-08-25 21:07:00+00:00,0.005977504073080275,0.0073775040730802745,TP,8.0,22.0,CHOP,8.0,,
BTCUSDT,2026-08-25 21:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,1675.0,CHOP,8.0,,
BTCUSDT,2026-08-25 21:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,470.0,CHOP,8.0,,
BTCUSDT,2026-08-25 22:16:00+00:00,0.0060297930839435295,0.007429793083943529,TP,8.0,45.0,CHOP,8.0,,
BTCUSDT,2026-08-25 22:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,51.0,CHOP,8.0,,
ETHUSDT,2026-08-25 23:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,89.0,CHOP,8.0,,
BTCUSDT,2026-08-26 03:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,300.0,CHOP,8.0,,
BTCUSDT,2026-08-26 04:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,94.0,CHOP,8.0,,
BTCUSDT,2026-08-26 05:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,19.0,CHOP,8.0,,
BTCUSDT,2026-08-26 09:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,590.0,CHOP,8.0,,
ETHUSDT,2026-08-26 10:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,314.0,CHOP,8.0,,
ETHUSDT,2026-08-26 10:39:00+00:00,0.004600000000000001,0.006,TP,8.0,14.0,CHOP,8.0,,
BTCUSDT,2026-08-26 12:30:00+00:00,0.004686092069546551,0.00608609206954655,TP,8.0,161.0,CHOP,8.0,,
BTCUSDT,2026-08-26 13:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,62.0,CHOP,8.0,,
BTCUSDT,2026-08-26 13:46:00+00:00,-0.004262671126820004,-0.002862671126820005,MAX_AGE,8.0,2880.0,CHOP,8.0,,
BTCUSDT,2026-08-26 15:04:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,2205.0,CHOP,8.0,,
BTCUSDT,2026-08-26 15:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,1119.0,CHOP,8.0,,
ETHUSDT,2026-08-26 19:26:00+00:00,0.008879430467770212,0.010279430467770212,TP,8.0,238.0,CHOP,8.0,,
ETHUSDT,2026-08-26 21:10:00+00:00,0.011850261104661522,0.013250261104661522,TP,8.0,452.0,CHOP,8.0,,
BTCUSDT,2026-08-26 21:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,124.0,CHOP,8.0,,
ETHUSDT,2026-08-26 21:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,38.0,CHOP,8.0,,
BTCUSDT,2026-08-26 22:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,710.0,CHOP,8.0,,
ETHUSDT,2026-08-26 22:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,65.0,TREND,8.0,,
BTCUSDT,2026-08-27 02:21:00+00:00,-0.02562786377708971,-0.02422786377708971,MAX_AGE,8.0,2880.0,CHOP,8.0,,
BTCUSDT,2026-08-27 02:23:00+00:00,-0.024915523668044833,-0.023515523668044835,MAX_AGE,8.0,2880.0,CHOP,8.0,,
BTCUSDT,2026-08-27 05:40:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,199.0,CHOP,8.0,,
XRPUSDT,2026-08-27 05:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,429.0,CHOP,8.0,,
ETHUSDT,2026-08-27 06:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,24.0,CHOP,8.0,,
NEARUSDT,2026-08-27 06:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,12.0,CHOP,8.0,,
NEARUSDT,2026-08-27 07:52:00+00:00,0.00905614952293805,0.01045614952293805,TP,8.0,125.0,CHOP,8.0,,
BTCUSDT,2026-08-27 08:03:00+00:00,0.008908938198688647,0.010308938198688647,TP,8.0,1097.0,CHOP,8.0,,
BTCUSDT,2026-08-27 08:04:00+00:00,0.004600000000000001,0.006,TP,8.0,11.0,CHOP,8.0,,
SOLUSDT,2026-08-27 08:08:00+00:00,0.030039889788895185,0.031439889788895184,TP,8.0,578.0,TREND,8.0,,
SOLUSDT,2026-08-27 08:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,7.0,CHOP,8.0,,
ETHUSDT,2026-08-27 08:30:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,1045.0,CHOP,8.0,,
BTCUSDT,2026-08-27 08:43:00+00:00,0.007139833996929803,0.008539833996929803,TP,8.0,38.0,CHOP,8.0,,
SOLUSDT,2026-08-27 08:48:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,150.0,CHOP,8.0,,
BTCUSDT,2026-08-27 09:27:00+00:00,0.006835596923267497,0.008235596923267497,TP,8.0,39.0,TREND,8.0,,
BTCUSDT,2026-08-27 09:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,72.0,TREND,8.0,,
SOLUSDT,2026-08-27 09:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,85.0,CHOP,8.0,,
ETHUSDT,2026-08-27 10:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,126.0,CHOP,8.0,,
NEARUSDT,2026-08-27 10:26:00+00:00,0.013151297788291926,0.014551297788291926,TP,8.0,29.0,TREND,8.0,,
BTCUSDT,2026-08-27 10:26:00+00:00,0.004600000000000001,0.006,TP,8.0,27.0,TREND,8.0,,
BTCUSDT,2026-08-27 10:26:00+00:00,0.0056293878992012625,0.007029387899201262,TP,8.0,10.0,TREND,8.0,,
BTCUSDT,2026-08-27 10:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,132.0,TREND,8.0,,
BTCUSDT,2026-08-27 11:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,88.0,CHOP,8.0,,
BTCUSDT,2026-08-27 11:55:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,84.0,CHOP,8.0,,
BTCUSDT,2026-08-27 12:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,116.0,CHOP,8.0,,
XRPUSDT,2026-08-27 12:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,41.0,CHOP,8.0,,
BTCUSDT,2026-08-27 13:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,74.0,CHOP,8.0,,
SOLUSDT,2026-08-27 13:55:00+00:00,0.009271803726374891,0.010671803726374891,TP,8.0,89.0,TREND,8.0,,
BTCUSDT,2026-08-27 14:08:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,130.0,CHOP,8.0,,
BTCUSDT,2026-08-27 14:42:00+00:00,0.010019225218637936,0.011419225218637936,TP,8.0,46.0,CHOP,8.0,,
BTCUSDT,2026-08-27 15:12:00+00:00,0.009983325674359503,0.011383325674359504,TP,8.0,64.0,CHOP,8.0,,
SOLUSDT,2026-08-27 16:22:00+00:00,-0.0414,-0.04,MAE_KILL,8.0,349.0,CHOP,8.0,,
BTCUSDT,2026-08-27 17:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,80.0,CHOP,8.0,,
BTCUSDT,2026-08-27 17:45:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,182.0,CHOP,8.0,,
BTCUSDT,2026-08-27 18:13:00+00:00,0.0050878198103872264,0.006487819810387226,TP,8.0,30.0,CHOP,8.0,,
SOLUSDT,2026-08-27 18:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,181.0,CHOP,8.0,,
BTCUSDT,2026-08-27 18:17:00+00:00,0.005299797428985325,0.006699797428985324,TP,8.0,31.0,CHOP,8.0,,
BTCUSDT,2026-08-27 18:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,13.0,CHOP,8.0,,
BTCUSDT,2026-08-27 21:08:00+00:00,-0.027452402194534098,-0.0260524021945341,MAX_AGE,8.0,2880.0,TREND,8.0,,
BTCUSDT,2026-08-27 22:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,62.0,CHOP,8.0,,
BTCUSDT,2026-08-28 00:57:00+00:00,0.004600000000000001,0.006,TP,8.0,167.0,CHOP,8.0,,
BTCUSDT,2026-08-28 01:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,17.0,TREND,8.0,,
SOLUSDT,2026-08-28 01:57:00+00:00,0.008861761436332025,0.010261761436332026,TP,8.0,42.0,CHOP,8.0,,
BTCUSDT,2026-08-28 02:51:00+00:00,0.007489272445191062,0.008889272445191061,TP,8.0,53.0,CHOP,8.0,,
BTCUSDT,2026-08-28 05:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,668.0,CHOP,8.0,,
SOLUSDT,2026-08-28 07:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,88.0,TREND,8.0,,
BTCUSDT,2026-08-28 08:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,60.0,CHOP,8.0,,
BTCUSDT,2026-08-28 10:08:00+00:00,0.008943680413919014,0.010343680413919015,TP,8.0,436.0,CHOP,8.0,,
BTCUSDT,2026-08-28 14:12:00+00:00,0.004600000000000001,0.006,TP,8.0,244.0,CHOP,8.0,,
BTCUSDT,2026-08-28 14:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,2425.0,CHOP,8.0,,
BTCUSDT,2026-08-28 14:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,2152.0,CHOP,8.0,,
ETHUSDT,2026-08-28 14:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,1204.0,CHOP,8.0,,
ETHUSDT,2026-08-28 14:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,8.0,1202.0,CHOP,8.0,,
