pair,ts,net_frac,gross_frac,exit_type,mfe,mae,tp_frac,lev,hold_min,regime,atr_frac,armed,post_arm_dd
BTCUSDT,2026-08-28 01:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005200884952476374,0.00032204768033116955,0.006,10,5.0,TREND,0.0012919805544543573,False,0.0
BTCUSDT,2026-08-28 02:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032634265979278607,0.019387857250112547,0.006,10,506.0,CHOP,0.0011911614337911925,False,0.0
ETHUSDT,2026-08-28 04:09:00+00:00,0.004600000000000001,0.006,TP,0.006118638964167332,0.017540901334939296,0.006,10,591.0,CHOP,0.001828192885103467,False,0.0
ETHUSDT,2026-08-28 04:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005982950598495684,0.01767981978870957,0.006,10,592.0,CHOP,0.0019397265051595226,False,0.0
BTCUSDT,2026-08-28 04:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003911951669558381,0.0017688280669075542,0.006,10,80.0,CHOP,0.0012686347494330157,False,0.0
XRPUSDT,2026-08-28 09:35:00+00:00,-0.0414,-0.04,MAE_KILL,0.0022448979591837286,0.04068027210884359,0.006,10,1034.0,TREND,0.0020310981535471145,False,0.0
BTCUSDT,2026-08-28 10:03:00+00:00,0.004600000000000001,0.006,TP,0.0061670204366496865,0.003831008828140556,0.006,10,353.0,CHOP,0.0006680595108237039,False,0.0
ETHUSDT,2026-08-28 10:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033977814013639467,0.0010201376784236718,0.006,10,36.0,CHOP,0.00040191588511568477,False,0.0
BTCUSDT,2026-08-28 14:05:00+00:00,0.004600000000000001,0.006,TP,0.0064108231264509066,0.0071648147352944905,0.006,10,240.0,CHOP,0.0003411816540616599,False,0.0
BTCUSDT,2026-08-28 14:05:00+00:00,0.004600000000000001,0.006,TP,0.006373175574293163,0.007202976674631936,0.006,10,233.0,CHOP,0.0007276772858593704,False,0.0
ETHUSDT,2026-08-28 14:13:00+00:00,0.004600000000000001,0.006,TP,0.006984617738111199,0.004158564912662056,0.006,10,6.0,CHOP,0.003382751876127582,False,0.0
SOLUSDT,2026-08-28 14:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037242693406984734,0.005494981378653277,0.006615424166644932,10,9.0,CHOP,0.004134640104153082,False,0.0
SOLUSDT,2026-08-28 14:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004452137121977095,0.004038655704601199,0.008132259105863614,10,4.0,CHOP,0.005082661941164758,False,0.0
BTCUSDT,2026-08-28 14:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004122626535023825,0.03530030741780478,0.006,10,2021.0,CHOP,0.0002492674930680039,False,0.0
NEARUSDT,2026-08-28 14:34:00+00:00,0.004600000000000001,0.006,TP,0.007567158531971251,0.007296902870115165,0.006,10,14.0,CHOP,0.0029457867142316644,False,0.0
BTCUSDT,2026-08-28 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004936624416277482,0.0048459979609047545,0.006,10,23.0,CHOP,0.001978767516169804,False,0.0
BTCUSDT,2026-08-28 15:58:00+00:00,0.004600000000000001,0.006,TP,0.006046104242301187,0.013470765949884448,0.006,10,100.0,CHOP,0.0021653978812068344,False,0.0
BTCUSDT,2026-08-28 16:01:00+00:00,0.004600000000000001,0.006,TP,0.006374478660073785,0.016443532329440888,0.006,10,105.0,CHOP,0.002106457012781299,False,0.0
XRPUSDT,2026-08-28 16:02:00+00:00,0.004600000000000001,0.006,TP,0.006060173962640933,0.001711107942392669,0.006,10,3.0,CHOP,0.002149070094314652,False,0.0
ETHUSDT,2026-08-28 16:03:00+00:00,-0.0414,-0.04,MAE_KILL,0.001273391217126916,0.0424058865937371,0.006,10,1835.0,TREND,0.0024575051159541504,False,0.0
BTCUSDT,2026-08-28 16:12:00+00:00,-0.0414,-0.04,MAE_KILL,0.0003279129083038553,0.04030000332843937,0.006,10,878.0,TREND,0.0013134127122078094,False,0.0
BTCUSDT,2026-08-28 16:14:00+00:00,-0.0414,-0.04,MAE_KILL,0.0005589770103738102,0.04007729430448075,0.006,10,878.0,TREND,0.0013143275273878438,False,0.0
BTCUSDT,2026-08-28 16:16:00+00:00,0.004600000000000001,0.006,TP,0.006399310312188658,0.0003120990837844595,0.006,10,9.0,CHOP,0.0016122987504524637,False,0.0
BTCUSDT,2026-08-28 16:17:00+00:00,0.004600000000000001,0.006,TP,0.006946364744318547,0.0019599860714248018,0.006,10,14.0,CHOP,0.0014527525761279863,False,0.0
BTCUSDT,2026-08-28 16:17:00+00:00,0.004600000000000001,0.006,TP,0.00686753744241855,0.0020395203478321723,0.006,10,12.0,CHOP,0.0015120361147457262,False,0.0
ETHUSDT,2026-08-28 16:23:00+00:00,0.004600000000000001,0.006,TP,0.006406879739314744,0.00035934060998073003,0.006,10,11.0,CHOP,0.0027810979839008117,False,0.0
NEARUSDT,2026-08-29 08:12:00+00:00,-0.0264,-0.025,MAE_KILL,0.0006019481230163625,0.025117653496771277,0.006,10,485.0,CHOP,0.000652761925608608,False,0.0
NEARUSDT,2026-08-29 08:43:00+00:00,-0.0264,-0.025,MAE_KILL,0.001149802890932978,0.025733683749452438,0.006,10,514.0,CHOP,0.0006765846943245227,False,0.0
BTCUSDT,2026-08-29 14:43:00+00:00,0.004600000000000001,0.006,TP,0.006053164142257779,0.0006410446577246796,0.006,10,360.0,CHOP,0.00020747809272725367,False,0.0
BTCUSDT,2026-08-29 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004509229266286221,0.005707234305105661,0.006,10,902.0,CHOP,0.0003384309145530856,False,0.0
BTCUSDT,2026-08-29 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00457766802458399,0.005639491610179586,0.006,10,900.0,CHOP,0.00039428143173191857,False,0.0
BTCUSDT,2026-08-29 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004621577044067605,0.00559602917185714,0.006,10,898.0,CHOP,0.00039338041042688955,False,0.0
SOLUSDT,2026-08-29 15:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005597032714513223,0.0003623292046873643,0.006,10,23.0,TREND,0.0016148168126199696,False,0.0
SOLUSDT,2026-08-29 19:16:00+00:00,0.004600000000000001,0.006,TP,0.006801944499938061,0.007591540854476457,0.006,10,254.0,TREND,0.0014426102071297554,False,0.0
BTCUSDT,2026-08-30 04:19:00+00:00,-0.02347674655309041,-0.02207674655309041,MAX_AGE,0.001189344971386864,0.037932592934790024,0.006,10,2880.0,CHOP,0.0007902437227177465,False,0.0
BTCUSDT,2026-08-30 04:22:00+00:00,-0.02364170319348779,-0.02224170319348779,MAX_AGE,0.001514088916718775,0.037620538509705696,0.006,10,2880.0,CHOP,0.0007215314428839971,False,0.0
BTCUSDT,2026-08-30 12:32:00+00:00,0.004600000000000001,0.006,TP,0.006275565165054723,0.004407335421354738,0.006,10,1035.0,TREND,0.00029710219932297706,False,0.0
SOLUSDT,2026-08-30 12:59:00+00:00,0.004600000000000001,0.006,TP,0.006761754831857141,0.002579519374845811,0.006,10,26.0,CHOP,0.0009558040540723725,False,0.0
NEARUSDT,2026-08-30 13:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030323987870405056,0.0017555992977602056,0.006,10,7.0,CHOP,0.0008777996488801367,False,0.0
BTCUSDT,2026-08-30 15:02:00+00:00,-0.011063720645724865,-0.009663720645724865,MAX_AGE,0.00046317389914392006,0.03279724310840035,0.006,10,2880.0,CHOP,0.0015372302991966554,False,0.0
ETHUSDT,2026-08-30 15:09:00+00:00,0.004600000000000001,0.006,TP,0.006051363584743455,0.002680932526484907,0.006,10,123.0,CHOP,0.0007375896058386446,False,0.0
SOLUSDT,2026-08-30 15:15:00+00:00,0.004600000000000001,0.006,TP,0.0063789868667916754,0.0015103189493433525,0.006,10,13.0,TREND,0.000913964084695776,False,0.0
SOLUSDT,2026-08-30 17:24:00+00:00,0.004600000000000001,0.006,TP,0.011329099035521126,0.0078099270759821055,0.006,10,127.0,CHOP,0.0014255469301340733,False,0.0
NEARUSDT,2026-08-30 18:52:00+00:00,-0.0264,-0.025,MAE_KILL,0.0017127870256383297,0.025531231600920544,0.006,10,217.0,CHOP,0.00111254692959987,False,0.0
NEARUSDT,2026-08-30 18:57:00+00:00,0.004600000000000001,0.006,TP,0.008157289270027105,0.0004183225266681311,0.006,10,4.0,CHOP,0.0016023246780410365,False,0.0
BTCUSDT,2026-08-30 20:43:00+00:00,0.004600000000000001,0.006,TP,0.006039046255905365,6.074480726796886e-05,0.006,10,105.0,CHOP,0.0002854644365367617,False,0.0
NEARUSDT,2026-08-30 20:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005482514504710692,0.0012242508117314998,0.006,10,3.0,CHOP,0.002585374385023072,False,0.0
BTCUSDT,2026-08-30 21:01:00+00:00,0.004600000000000001,0.006,TP,0.007484950189121407,0.0038280934876747936,0.006,10,215.0,CHOP,0.0009394466859249109,False,0.0
XRPUSDT,2026-08-30 21:01:00+00:00,0.004600000000000001,0.006,TP,0.0089535133586419,0.0035814053434568556,0.006,10,15.0,CHOP,0.002133494326030704,False,0.0
ETHUSDT,2026-08-30 22:32:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003707079914919514,0.008179884533576442,0.006,10,90.0,CHOP,0.0020106784737596046,False,0.0
BTCUSDT,2026-08-30 23:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003639318415486976,0.0015575211304974534,0.006,10,47.0,CHOP,0.0007373032051003874,False,0.0
BTCUSDT,2026-08-30 23:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0041652217371791886,0.004383236098078451,0.006,10,136.0,CHOP,0.001003558169218485,False,0.0
ETHUSDT,2026-08-30 23:23:00+00:00,0.004600000000000001,0.006,TP,0.008662786672259934,0.03231744816379058,0.006,10,1141.0,CHOP,0.00022109335317744205,False,0.0
ETHUSDT,2026-08-30 23:23:00+00:00,0.004600000000000001,0.006,TP,0.011195879136503582,0.0005687311607803361,0.006,10,4.0,CHOP,0.001272681056725727,False,0.0
BTCUSDT,2026-08-30 23:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0046381821091375,0.016072971675468076,0.006,10,1147.0,CHOP,0.00016039137690605383,False,0.0
NEARUSDT,2026-08-30 23:28:00+00:00,0.004600000000000001,0.006,TP,0.009598698481561849,0.002331887201735342,0.006,10,4.0,CHOP,0.0031492097923768174,False,0.0
ETHUSDT,2026-08-30 23:29:00+00:00,0.004600000000000001,0.006,TP,0.009186061736881843,0.037137058496186356,0.006,10,1942.0,TREND,0.0006351037910990645,False,0.0
ETHUSDT,2026-08-30 23:29:00+00:00,0.004600000000000001,0.006,TP,0.009003589158041638,0.03732806214113537,0.006,10,1940.0,TREND,0.0006679610787702942,False,0.0
BTCUSDT,2026-08-30 23:30:00+00:00,0.004600000000000001,0.006,TP,0.006483480578387971,1.2813202724832725e-06,0.006,10,4.0,CHOP,0.0014923720258497133,False,0.0
BTCUSDT,2026-08-30 23:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004092112344282099,0.0194060657281095,0.006,10,1947.0,CHOP,0.00045293602913906917,False,0.0
BTCUSDT,2026-08-30 23:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037532525830942646,0.00034342647007767153,0.006,10,4.0,TREND,0.0020358446095366067,False,0.0
BTCUSDT,2026-08-30 23:41:00+00:00,0.004600000000000001,0.006,TP,0.0063126152042635,0.0005424401580531422,0.006,10,11.0,TREND,0.002042413899101737,False,0.0
ETHUSDT,2026-08-30 23:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036005392512702835,0.0009540599398528183,0.006,10,3.0,TREND,0.003467207893216396,False,0.0
BTCUSDT,2026-08-30 23:46:00+00:00,0.004600000000000001,0.006,TP,0.006916090433063217,0.0001892174378673218,0.006,10,10.0,TREND,0.002301409954933524,False,0.0
BTCUSDT,2026-08-30 23:47:00+00:00,0.004600000000000001,0.006,TP,0.00732804014289553,0.024325273091457284,0.006,10,2375.0,CHOP,0.00032569272159275217,False,0.0
BTCUSDT,2026-08-30 23:47:00+00:00,0.004600000000000001,0.006,TP,0.006400907365758569,0.0010722004265549168,0.006,10,4.0,TREND,0.001809084471861928,False,0.0
NEARUSDT,2026-08-31 00:16:00+00:00,0.004600000000000001,0.006,TP,0.00824492936843848,0.001703952069477206,0.006,10,9.0,TREND,0.0026344512410581664,False,0.0
ETHUSDT,2026-08-31 00:23:00+00:00,0.004600000000000001,0.006,TP,0.006480473744977348,0.005094165504512722,0.006,10,21.0,TREND,0.002187352021201931,False,0.0
BTCUSDT,2026-08-31 00:35:00+00:00,0.004600000000000001,0.006,TP,0.006998595125472051,0.002539085156018405,0.006,10,35.0,TREND,0.0015084448978013353,False,0.0
SOLUSDT,2026-08-31 00:36:00+00:00,0.004600000000000001,0.006,TP,0.006872447376688687,0.008129123468425902,0.006,10,38.0,TREND,0.003120652125129026,False,0.0
NEARUSDT,2026-08-31 00:38:00+00:00,-0.0264,-0.025,MAE_KILL,0.000497210098889632,0.02568918844262747,0.007039863622372858,10,44.0,TREND,0.004399914763983035,False,0.0
BTCUSDT,2026-08-31 00:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0043003983039958515,0.0001580367467557871,0.006,10,30.0,TREND,0.001233273985426088,False,0.0
NEARUSDT,2026-08-31 00:54:00+00:00,0.004600000000000001,0.006,TP,0.006768371293511048,0.002632144391920877,0.006,10,7.0,CHOP,0.0022676346000368233,False,0.0
BTCUSDT,2026-08-31 01:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005859008047932463,0.004110184868239804,0.006,10,59.0,TREND,0.001117625409538569,False,0.0
ETHUSDT,2026-08-31 02:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005210808398451085,0.0027314388194895505,0.006,10,61.0,TREND,0.0011328357671494189,False,0.0
SOLUSDT,2026-08-31 02:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005800349987219601,0.0009339546589590717,0.006,10,28.0,TREND,0.0011628788836362757,False,0.0
ETHUSDT,2026-08-31 03:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005781136763640143,0.000579770162542744,0.006,10,33.0,CHOP,0.0007205714877316261,False,0.0
NEARUSDT,2026-08-31 03:19:00+00:00,0.004600000000000001,0.006,TP,0.0064384767774597305,0.0012106537530266234,0.006,10,10.0,CHOP,0.002205119335869934,False,0.0
ETHUSDT,2026-08-31 04:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004113385278802949,0.0,0.006,10,43.0,CHOP,0.000756872359601399,False,0.0
SOLUSDT,2026-08-31 05:25:00+00:00,0.004600000000000001,0.006,TP,0.007157664176477484,0.01405131614972423,0.006,10,301.0,TREND,0.0015903592242232,False,0.0
SOLUSDT,2026-08-31 05:25:00+00:00,0.004600000000000001,0.006,TP,0.007285707300376554,0.013925969390249792,0.006,10,271.0,TREND,0.0008864393637754193,False,0.0
BTCUSDT,2026-08-31 07:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003066851993005351,0.002869569116262386,0.006,10,123.0,CHOP,0.0010201794029722714,False,0.0
BTCUSDT,2026-08-31 07:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036364242298394063,0.008539252104050148,0.006,10,414.0,CHOP,0.0008532110730115707,False,0.0
BTCUSDT,2026-08-31 07:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035939733015463338,0.008581188036324253,0.006,10,409.0,CHOP,0.0008199415347628215,False,0.0
BTCUSDT,2026-08-31 08:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004028943767895872,0.008151494440647415,0.006,10,444.0,CHOP,0.0008606889285013449,False,0.0
XRPUSDT,2026-08-31 08:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003946502959877109,0.00146166776291749,0.006,10,31.0,CHOP,0.001252858082500729,False,0.0
ETHUSDT,2026-08-31 08:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003052478038547192,0.0006965386128229779,0.006,10,35.0,CHOP,0.0007462913708816556,False,0.0
SOLUSDT,2026-08-31 08:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036679931115674055,0.0001945884939823121,0.006,10,6.0,TREND,0.0007074681674072517,False,0.0
BTCUSDT,2026-08-31 08:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003407202960071446,0.0029864185104230482,0.006,10,75.0,CHOP,0.0006180214506886751,False,0.0
BTCUSDT,2026-08-31 08:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031813863325699915,0.0032107962544545327,0.006,10,32.0,TREND,0.000684100356882982,False,0.0
BTCUSDT,2026-08-31 09:08:00+00:00,0.004600000000000001,0.006,TP,0.006082537038716422,0.00011368034364666335,0.006,10,22.0,CHOP,0.0007798873013582,False,0.0
BTCUSDT,2026-08-31 09:09:00+00:00,0.004600000000000001,0.006,TP,0.006093238944111115,0.00024393390029861175,0.006,10,25.0,CHOP,0.0007413802571906329,False,0.0
NEARUSDT,2026-08-31 09:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037378114842903064,0.00893824485373791,0.006,10,221.0,CHOP,0.0019540318836093564,False,0.0
SOLUSDT,2026-08-31 10:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004532132528483519,0.00270763378040019,0.006,10,59.0,TREND,0.0011590280800893732,False,0.0
BTCUSDT,2026-08-31 12:30:00+00:00,0.004600000000000001,0.006,TP,0.006191421515189839,0.0037548880482359674,0.006,10,138.0,TREND,0.0006069021089848233,False,0.0
BTCUSDT,2026-08-31 12:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0044363581346268015,0.001770696700554876,0.006,10,28.0,CHOP,0.0013161623194203153,False,0.0
BTCUSDT,2026-08-31 13:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004969647729122199,0.009525371730419075,0.006,10,293.0,TREND,0.0004093469506489619,False,0.0
SOLUSDT,2026-08-31 13:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036515896586980868,0.014002629144554286,0.006,10,329.0,TREND,0.0009904502236163803,False,0.0
ETHUSDT,2026-08-31 14:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004628873055301317,0.0032152895803374405,0.006,10,26.0,CHOP,0.0018157135386511851,False,0.0
ETHUSDT,2026-08-31 14:41:00+00:00,0.004600000000000001,0.006,TP,0.006955636955637015,0.008404558404558442,0.006,10,99.0,CHOP,0.001061980347694626,False,0.0
SOLUSDT,2026-08-31 14:41:00+00:00,0.004600000000000001,0.006,TP,0.009940590582290389,0.0035704182071818052,0.006,10,37.0,CHOP,0.0014918550705652362,False,0.0
ETHUSDT,2026-08-31 15:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037262200332930768,0.0046942271941156875,0.006,10,64.0,CHOP,0.0022334175975948604,False,0.0
BTCUSDT,2026-08-31 15:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036297733175975557,0.0036425183081790075,0.006,10,68.0,CHOP,0.0015557992074072165,False,0.0
SOLUSDT,2026-08-31 16:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004850452482090217,0.0013316873548023412,0.006,10,48.0,CHOP,0.0012455928647108485,False,0.0
XRPUSDT,2026-08-31 16:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031279551902232998,0.00014548628791734777,0.006,10,7.0,CHOP,0.001158694364484718,False,0.0
BTCUSDT,2026-08-31 16:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003725920854722024,0.011945088477895308,0.006,10,466.0,TREND,0.0009702918892505655,False,0.0
BTCUSDT,2026-08-31 16:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035381994496133076,0.0017850031743285614,0.006,10,70.0,CHOP,0.0009609318585352538,False,0.0
BTCUSDT,2026-08-31 17:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035862829441310772,0.013601959434223678,0.006,10,517.0,TREND,0.0008909901378580105,False,0.0
BTCUSDT,2026-08-31 18:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004085030663150128,0.002871214769152479,0.006,10,72.0,CHOP,0.0006458553679805069,False,0.0
BTCUSDT,2026-08-31 18:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004162885114539719,0.0027938996890863564,0.006,10,64.0,CHOP,0.0008236792531974746,False,0.0
SOLUSDT,2026-08-31 18:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005042503863987689,0.0019223338485316662,0.006,10,23.0,CHOP,0.0008431773018326204,False,0.0
NEARUSDT,2026-08-31 18:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004109077325364236,0.0014942099364960318,0.006,10,18.0,CHOP,0.0021117150633133135,False,0.0
BTCUSDT,2026-08-31 18:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004376609047443987,0.001391231563328266,0.006,10,66.0,CHOP,0.0009065017745947442,False,0.0
NEARUSDT,2026-08-31 19:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005345306820611508,0.004222792388283097,0.006,10,56.0,CHOP,0.0018670393109135957,False,0.0
SOLUSDT,2026-08-31 21:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00578185077043156,0.004692935542000415,0.006,10,101.0,CHOP,0.0009491871681458407,False,0.0
NEARUSDT,2026-08-31 22:57:00+00:00,-0.0264,-0.025,MAE_KILL,0.0013952989159600386,0.025866695288182903,0.006,10,294.0,CHOP,0.00122663640963523,False,0.0
BTCUSDT,2026-08-31 23:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033312642777555586,0.007784397624995548,0.006,10,379.0,CHOP,0.0007483669845598517,False,0.0
ETHUSDT,2026-09-01 01:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003116086390249364,0.004881057197226255,0.006,10,129.0,CHOP,0.0005123921817299812,False,0.0
BTCUSDT,2026-09-01 01:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030684294121239397,0.0037111323789937416,0.006,10,158.0,CHOP,0.00037298589435162124,False,0.0
BTCUSDT,2026-09-01 02:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003233208043864493,0.0019246196994837602,0.006,10,56.0,CHOP,0.0006408110842643879,False,0.0
ETHUSDT,2026-09-01 02:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004160578015911674,0.001440980678681678,0.006,10,52.0,CHOP,0.0010072367963259016,False,0.0
NEARUSDT,2026-09-01 03:46:00+00:00,-0.0264,-0.025,MAE_KILL,0.0,0.025357979692788316,0.006,10,82.0,CHOP,0.002060475322646653,False,0.0
BTCUSDT,2026-09-01 05:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003018890938753181,0.001076178714277691,0.006,10,86.0,CHOP,0.0007977408414995001,False,0.0
BTCUSDT,2026-09-01 06:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032124200061815177,0.010032478883658713,0.006,10,511.0,CHOP,0.00037458930896780294,False,0.0
BTCUSDT,2026-09-01 06:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00453196921863172,0.001076865901656321,0.006,10,64.0,CHOP,0.0005921584665342506,False,0.0
BTCUSDT,2026-09-01 08:06:00+00:00,0.004600000000000001,0.006,TP,0.007190406370745592,0.00028639968977598503,0.006,10,110.0,CHOP,0.0004569360410836546,False,0.0
BTCUSDT,2026-09-01 08:26:00+00:00,0.004600000000000001,0.006,TP,0.006234964271409766,9.184071758210291e-05,0.006,10,19.0,CHOP,0.000589037935683084,False,0.0
BTCUSDT,2026-09-01 10:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005936653528101231,0.012852944411335146,0.006,10,482.0,CHOP,0.0006445655704789155,False,0.0
NEARUSDT,2026-09-01 10:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00346056505345806,0.001497856515675793,0.006,10,12.0,TREND,0.0016897002073387613,False,0.0
BTCUSDT,2026-09-01 12:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032084628499515176,0.0029057050600319947,0.006,10,255.0,CHOP,0.00098533732294305,False,0.0
ETHUSDT,2026-09-01 13:06:00+00:00,0.004600000000000001,0.006,TP,0.008424368888343232,0.0019516386399901732,0.006,10,24.0,CHOP,0.0013753236657372734,False,0.0
