pair,ts,net_frac,exit_type,hold_min,slots_at_entry,pair_open_at_entry,regime,ts_parsed,fold
SOLUSDT,2026-09-04 08:06:00+00:00,0.0005000000000000001,BE_STOP,353.0,8,3,TREND,2026-09-04 08:06:00+00:00,fold3
NEARUSDT,2026-09-04 10:01:00+00:00,0.004600000000000001,TP,4.0,6,0,TREND,2026-09-04 10:01:00+00:00,fold3
NEARUSDT,2026-09-04 11:20:00+00:00,0.004600000000000001,TP,38.0,8,2,TREND,2026-09-04 11:20:00+00:00,fold3
NEARUSDT,2026-09-04 11:36:00+00:00,0.004600000000000001,TP,15.0,8,2,TREND,2026-09-04 11:36:00+00:00,fold3
ETHUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,1241.0,8,1,TREND,2026-09-04 12:30:00+00:00,fold3
SOLUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,685.0,8,2,TREND,2026-09-04 12:30:00+00:00,fold3
SOLUSDT,2026-09-04 12:30:00+00:00,0.004600000000000001,TP,664.0,7,2,TREND,2026-09-04 12:30:00+00:00,fold3
NEARUSDT,2026-09-04 12:30:00+00:00,-0.0264,MAE_KILL,148.0,6,0,TREND,2026-09-04 12:30:00+00:00,fold3
NEARUSDT,2026-09-04 12:30:00+00:00,-0.0264,MAE_KILL,146.0,7,1,TREND,2026-09-04 12:30:00+00:00,fold3
NEARUSDT,2026-09-04 12:30:00+00:00,-0.0264,MAE_KILL,53.0,8,2,TREND,2026-09-04 12:30:00+00:00,fold3
XRPUSDT,2026-09-04 13:00:00+00:00,0.004684787022353305,TP,7.0,6,3,TREND,2026-09-04 13:00:00+00:00,fold3
XRPUSDT,2026-09-04 13:02:00+00:00,0.0005000000000000001,BE_STOP,13.0,4,1,TREND,2026-09-04 13:02:00+00:00,fold3
XRPUSDT,2026-09-04 13:02:00+00:00,0.0005000000000000001,BE_STOP,11.0,5,2,TREND,2026-09-04 13:02:00+00:00,fold3
XRPUSDT,2026-09-04 13:02:00+00:00,0.0005000000000000001,BE_STOP,5.0,7,4,TREND,2026-09-04 13:02:00+00:00,fold3
BTCUSDT,2026-09-04 13:38:00+00:00,0.0005000000000000001,BE_STOP,23.0,4,2,TREND,2026-09-04 13:38:00+00:00,fold3
SOLUSDT,2026-09-04 13:38:00+00:00,0.0005000000000000001,BE_STOP,21.0,5,0,TREND,2026-09-04 13:38:00+00:00,fold3
SOLUSDT,2026-09-04 13:38:00+00:00,0.0005000000000000001,BE_STOP,19.0,6,1,TREND,2026-09-04 13:38:00+00:00,fold3
SOLUSDT,2026-09-04 13:47:00+00:00,0.004600000000000001,TP,7.0,7,1,TREND,2026-09-04 13:47:00+00:00,fold3
ETHUSDT,2026-09-04 13:53:00+00:00,0.0005000000000000001,BE_STOP,31.0,7,0,TREND,2026-09-04 13:53:00+00:00,fold3
ETHUSDT,2026-09-04 13:53:00+00:00,0.0005000000000000001,BE_STOP,29.0,8,1,TREND,2026-09-04 13:53:00+00:00,fold3
SOLUSDT,2026-09-04 13:54:00+00:00,0.0005000000000000001,BE_STOP,16.0,6,0,TREND,2026-09-04 13:54:00+00:00,fold3
SOLUSDT,2026-09-04 13:54:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,2,TREND,2026-09-04 13:54:00+00:00,fold3
SOLUSDT,2026-09-04 14:19:00+00:00,0.004600000000000001,TP,18.0,7,0,TREND,2026-09-04 14:19:00+00:00,fold3
XRPUSDT,2026-09-04 14:23:00+00:00,0.0005000000000000001,BE_STOP,96.0,3,0,TREND,2026-09-04 14:23:00+00:00,fold3
BTCUSDT,2026-09-04 14:23:00+00:00,0.0005000000000000001,BE_STOP,28.0,5,3,TREND,2026-09-04 14:23:00+00:00,fold3
BTCUSDT,2026-09-04 14:23:00+00:00,0.0005000000000000001,BE_STOP,24.0,6,4,TREND,2026-09-04 14:23:00+00:00,fold3
SOLUSDT,2026-09-04 14:43:00+00:00,0.004600000000000001,TP,20.0,6,0,TREND,2026-09-04 14:43:00+00:00,fold3
SOLUSDT,2026-09-04 14:43:00+00:00,0.004600000000000001,TP,18.0,7,1,TREND,2026-09-04 14:43:00+00:00,fold3
SOLUSDT,2026-09-04 14:43:00+00:00,0.004600000000000001,TP,16.0,8,2,TREND,2026-09-04 14:43:00+00:00,fold3
ETHUSDT,2026-09-04 14:45:00+00:00,0.0005000000000000001,BE_STOP,25.0,8,0,TREND,2026-09-04 14:45:00+00:00,fold3
BTCUSDT,2026-09-04 14:56:00+00:00,0.0005000000000000001,BE_STOP,12.0,6,4,TREND,2026-09-04 14:56:00+00:00,fold3
BTCUSDT,2026-09-04 17:15:00+00:00,0.0005000000000000001,BE_STOP,192.0,8,5,TREND,2026-09-04 17:15:00+00:00,fold3
XRPUSDT,2026-09-04 17:48:00+00:00,0.0005000000000000001,BE_STOP,31.0,8,0,TREND,2026-09-04 17:48:00+00:00,fold3
NEARUSDT,2026-09-04 19:36:00+00:00,0.006591325562483046,TP,4.0,8,0,TREND,2026-09-04 19:36:00+00:00,fold3
NEARUSDT,2026-09-04 19:48:00+00:00,0.00874606606926486,TP,8.0,8,0,TREND,2026-09-04 19:48:00+00:00,fold3
NEARUSDT,2026-09-04 20:10:00+00:00,-0.0264,MAE_KILL,21.0,8,0,TREND,2026-09-04 20:10:00+00:00,fold3
NEARUSDT,2026-09-04 20:15:00+00:00,0.007267721625534533,TP,4.0,8,0,TREND,2026-09-04 20:15:00+00:00,fold3
NEARUSDT,2026-09-04 21:53:00+00:00,0.005969415025509024,TP,95.0,8,0,TREND,2026-09-04 21:53:00+00:00,fold3
NEARUSDT,2026-09-04 23:20:00+00:00,-0.0264,MAE_KILL,84.0,8,0,TREND,2026-09-04 23:20:00+00:00,fold3
NEARUSDT,2026-09-04 23:30:00+00:00,0.004600000000000001,TP,2.0,8,0,TREND,2026-09-04 23:30:00+00:00,fold3
NEARUSDT,2026-09-04 23:36:00+00:00,0.004600000000000001,TP,5.0,8,0,TREND,2026-09-04 23:36:00+00:00,fold3
NEARUSDT,2026-09-04 23:43:00+00:00,0.0005000000000000001,BE_STOP,6.0,8,0,TREND,2026-09-04 23:43:00+00:00,fold3
NEARUSDT,2026-09-05 00:15:00+00:00,0.004600000000000001,TP,3.0,8,0,TREND,2026-09-05 00:15:00+00:00,fold3
NEARUSDT,2026-09-05 00:18:00+00:00,0.005104317253502941,TP,1.0,8,0,TREND,2026-09-05 00:18:00+00:00,fold3
NEARUSDT,2026-09-05 00:23:00+00:00,0.005569396045860817,TP,4.0,8,0,TREND,2026-09-05 00:23:00+00:00,fold3
NEARUSDT,2026-09-05 00:29:00+00:00,0.005670487120697846,TP,3.0,8,0,TREND,2026-09-05 00:29:00+00:00,fold3
NEARUSDT,2026-09-05 01:17:00+00:00,0.0055711142375501664,TP,5.0,8,0,TREND,2026-09-05 01:17:00+00:00,fold3
NEARUSDT,2026-09-05 02:00:00+00:00,-0.0264,MAE_KILL,43.0,8,0,TREND,2026-09-05 02:00:00+00:00,fold3
SOLUSDT,2026-09-05 12:54:00+00:00,0.004600000000000001,TP,325.0,8,1,TREND,2026-09-05 12:54:00+00:00,fold3
BTCUSDT,2026-09-05 16:55:00+00:00,0.004600000000000001,TP,1627.0,8,2,TREND,2026-09-05 16:55:00+00:00,fold3
SOLUSDT,2026-09-05 17:01:00+00:00,0.0005000000000000001,BE_STOP,241.0,8,1,TREND,2026-09-05 17:01:00+00:00,fold3
ETHUSDT,2026-09-05 17:01:00+00:00,0.0005000000000000001,BE_STOP,6.0,8,0,TREND,2026-09-05 17:01:00+00:00,fold3
ETHUSDT,2026-09-05 17:28:00+00:00,0.0005000000000000001,BE_STOP,27.0,7,0,TREND,2026-09-05 17:28:00+00:00,fold3
BTCUSDT,2026-09-05 21:35:00+00:00,-0.026779390191178844,MAX_AGE,2880.0,6,0,TREND,2026-09-05 21:35:00+00:00,fold3
BTCUSDT,2026-09-05 21:37:00+00:00,-0.025362935239409332,MAX_AGE,2880.0,7,1,TREND,2026-09-05 21:37:00+00:00,fold3
ETHUSDT,2026-09-05 22:21:00+00:00,0.0005000000000000001,BE_STOP,288.0,8,0,TREND,2026-09-05 22:21:00+00:00,fold3
NEARUSDT,2026-09-05 23:19:00+00:00,0.004600000000000001,TP,18.0,6,0,TREND,2026-09-05 23:19:00+00:00,fold3
NEARUSDT,2026-09-06 00:09:00+00:00,0.0005000000000000001,BE_STOP,65.0,7,1,TREND,2026-09-06 00:09:00+00:00,fold3
NEARUSDT,2026-09-06 00:09:00+00:00,0.0005000000000000001,BE_STOP,63.0,8,2,TREND,2026-09-06 00:09:00+00:00,fold3
NEARUSDT,2026-09-06 01:08:00+00:00,0.004600000000000001,TP,108.0,8,2,TREND,2026-09-06 01:08:00+00:00,fold3
ETHUSDT,2026-09-06 02:02:00+00:00,0.0005000000000000001,BE_STOP,5.0,6,0,TREND,2026-09-06 02:02:00+00:00,fold3
SOLUSDT,2026-09-06 02:40:00+00:00,-0.0414,MAE_KILL,2148.0,7,0,TREND,2026-09-06 02:40:00+00:00,fold3
ETHUSDT,2026-09-06 03:48:00+00:00,0.0005000000000000001,BE_STOP,105.0,7,1,TREND,2026-09-06 03:48:00+00:00,fold3
ETHUSDT,2026-09-06 05:39:00+00:00,0.004600000000000001,TP,218.0,7,1,TREND,2026-09-06 05:39:00+00:00,fold3
ETHUSDT,2026-09-06 05:39:00+00:00,0.004600000000000001,TP,209.0,8,2,TREND,2026-09-06 05:39:00+00:00,fold3
ETHUSDT,2026-09-06 05:40:00+00:00,0.004600000000000001,TP,112.0,8,3,TREND,2026-09-06 05:40:00+00:00,fold3
ETHUSDT,2026-09-06 07:13:00+00:00,0.004600000000000001,TP,225.0,8,3,TREND,2026-09-06 07:13:00+00:00,fold3
NEARUSDT,2026-09-06 08:25:00+00:00,-0.0264,MAE_KILL,10.0,8,0,TREND,2026-09-06 08:25:00+00:00,fold3
NEARUSDT,2026-09-06 12:12:00+00:00,0.004600000000000001,TP,66.0,8,0,TREND,2026-09-06 12:12:00+00:00,fold3
SOLUSDT,2026-09-06 12:42:00+00:00,0.004600000000000001,TP,27.0,8,0,TREND,2026-09-06 12:42:00+00:00,fold3
SOLUSDT,2026-09-06 12:56:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,0,TREND,2026-09-06 12:56:00+00:00,fold3
BTCUSDT,2026-09-06 14:50:00+00:00,-0.011981560859515428,MAX_AGE,2880.0,6,5,TREND,2026-09-06 14:50:00+00:00,fold3
BTCUSDT,2026-09-06 14:55:00+00:00,-0.010261835694926918,MAX_AGE,2880.0,8,6,TREND,2026-09-06 14:55:00+00:00,fold3
BTCUSDT,2026-09-06 14:58:00+00:00,-0.008590773318406415,MAX_AGE,2880.0,8,6,TREND,2026-09-06 14:58:00+00:00,fold3
BTCUSDT,2026-09-06 23:06:00+00:00,0.0005000000000000001,BE_STOP,1803.0,8,5,TREND,2026-09-06 23:06:00+00:00,fold3
ETHUSDT,2026-09-06 23:41:00+00:00,0.0005000000000000001,BE_STOP,1075.0,7,2,TREND,2026-09-06 23:41:00+00:00,fold3
ETHUSDT,2026-09-06 23:48:00+00:00,0.0005000000000000001,BE_STOP,1086.0,6,1,TREND,2026-09-06 23:48:00+00:00,fold3
ETHUSDT,2026-09-06 23:51:00+00:00,0.0005000000000000001,BE_STOP,1080.0,8,3,TREND,2026-09-06 23:51:00+00:00,fold3
ETHUSDT,2026-09-07 01:44:00+00:00,0.004600000000000001,TP,65.0,8,6,TREND,2026-09-07 01:44:00+00:00,fold3
ETHUSDT,2026-09-07 02:39:00+00:00,0.004600000000000001,TP,130.0,5,3,TREND,2026-09-07 02:39:00+00:00,fold3
ETHUSDT,2026-09-07 02:39:00+00:00,0.004600000000000001,TP,128.0,6,4,TREND,2026-09-07 02:39:00+00:00,fold3
ETHUSDT,2026-09-07 02:39:00+00:00,0.004600000000000001,TP,126.0,7,5,TREND,2026-09-07 02:39:00+00:00,fold3
SOLUSDT,2026-09-07 14:50:00+00:00,0.0005000000000000001,BE_STOP,421.0,8,1,TREND,2026-09-07 14:50:00+00:00,fold3
BTCUSDT,2026-09-07 14:52:00+00:00,0.0005000000000000001,BE_STOP,430.0,5,0,TREND,2026-09-07 14:52:00+00:00,fold3
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,BE_STOP,429.0,6,1,TREND,2026-09-07 14:53:00+00:00,fold3
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,BE_STOP,426.0,7,2,TREND,2026-09-07 14:53:00+00:00,fold3
ETHUSDT,2026-09-07 15:35:00+00:00,0.0005000000000000001,BE_STOP,1471.0,7,4,TREND,2026-09-07 15:35:00+00:00,fold3
ETHUSDT,2026-09-07 15:36:00+00:00,0.0005000000000000001,BE_STOP,1469.0,8,5,TREND,2026-09-07 15:36:00+00:00,fold3
ETHUSDT,2026-09-07 15:48:00+00:00,0.0005000000000000001,BE_STOP,1486.0,6,3,TREND,2026-09-07 15:48:00+00:00,fold3
SOLUSDT,2026-09-07 18:39:00+00:00,0.0005000000000000001,BE_STOP,36.0,2,1,TREND,2026-09-07 18:39:00+00:00,fold3
SOLUSDT,2026-09-07 18:41:00+00:00,0.0005000000000000001,BE_STOP,30.0,5,4,TREND,2026-09-07 18:41:00+00:00,fold3
SOLUSDT,2026-09-07 18:42:00+00:00,0.0005000000000000001,BE_STOP,37.0,3,2,TREND,2026-09-07 18:42:00+00:00,fold3
XRPUSDT,2026-09-07 22:10:00+00:00,0.0005000000000000001,BE_STOP,82.0,7,0,TREND,2026-09-07 22:10:00+00:00,fold3
SOLUSDT,2026-09-07 22:22:00+00:00,0.0005000000000000001,BE_STOP,253.0,4,3,TREND,2026-09-07 22:22:00+00:00,fold3
SOLUSDT,2026-09-07 22:40:00+00:00,0.004600000000000001,TP,266.0,6,5,TREND,2026-09-07 22:40:00+00:00,fold3
SOLUSDT,2026-09-07 22:40:00+00:00,0.004600000000000001,TP,262.0,7,6,TREND,2026-09-07 22:40:00+00:00,fold3
SOLUSDT,2026-09-07 22:40:00+00:00,0.004600000000000001,TP,256.0,8,7,TREND,2026-09-07 22:40:00+00:00,fold3
SOLUSDT,2026-09-07 22:56:00+00:00,0.0005000000000000001,BE_STOP,257.0,8,7,TREND,2026-09-07 22:56:00+00:00,fold3
XRPUSDT,2026-09-08 01:17:00+00:00,0.0005000000000000001,BE_STOP,267.0,8,1,TREND,2026-09-08 01:17:00+00:00,fold3
SOLUSDT,2026-09-08 03:21:00+00:00,-0.0414,MAE_KILL,2305.0,8,0,TREND,2026-09-08 03:21:00+00:00,fold3
NEARUSDT,2026-09-08 06:20:00+00:00,0.004600000000000001,TP,12.0,4,1,TREND,2026-09-08 06:20:00+00:00,fold3
NEARUSDT,2026-09-08 06:20:00+00:00,0.004600000000000001,TP,10.0,5,2,TREND,2026-09-08 06:20:00+00:00,fold3
BTCUSDT,2026-09-08 07:07:00+00:00,0.0005000000000000001,BE_STOP,61.0,3,1,TREND,2026-09-08 07:07:00+00:00,fold3
BTCUSDT,2026-09-08 07:07:00+00:00,0.0005000000000000001,BE_STOP,55.0,6,2,TREND,2026-09-08 07:07:00+00:00,fold3
BTCUSDT,2026-09-08 07:11:00+00:00,0.0005000000000000001,BE_STOP,72.0,1,0,TREND,2026-09-08 07:11:00+00:00,fold3
NEARUSDT,2026-09-08 07:30:00+00:00,0.004600000000000001,TP,88.0,2,0,TREND,2026-09-08 07:30:00+00:00,fold3
ETHUSDT,2026-09-08 07:45:00+00:00,0.0005000000000000001,BE_STOP,38.0,7,0,TREND,2026-09-08 07:45:00+00:00,fold3
BTCUSDT,2026-09-08 07:54:00+00:00,0.0005000000000000001,BE_STOP,94.0,5,3,TREND,2026-09-08 07:54:00+00:00,fold3
BTCUSDT,2026-09-08 07:54:00+00:00,0.0005000000000000001,BE_STOP,90.0,7,5,TREND,2026-09-08 07:54:00+00:00,fold3
BTCUSDT,2026-09-08 07:54:00+00:00,0.0005000000000000001,BE_STOP,88.0,8,6,TREND,2026-09-08 07:54:00+00:00,fold3
BTCUSDT,2026-09-08 07:56:00+00:00,0.0005000000000000001,BE_STOP,94.0,6,4,TREND,2026-09-08 07:56:00+00:00,fold3
BTCUSDT,2026-09-08 10:20:00+00:00,0.004600000000000001,TP,191.0,8,5,TREND,2026-09-08 10:20:00+00:00,fold3
BTCUSDT,2026-09-08 10:20:00+00:00,0.004600000000000001,TP,189.0,8,5,TREND,2026-09-08 10:20:00+00:00,fold3
BTCUSDT,2026-09-08 10:20:00+00:00,0.004600000000000001,TP,170.0,8,6,TREND,2026-09-08 10:20:00+00:00,fold3
XRPUSDT,2026-09-08 16:38:00+00:00,0.0005000000000000001,BE_STOP,20.0,4,0,TREND,2026-09-08 16:38:00+00:00,fold3
XRPUSDT,2026-09-08 18:21:00+00:00,0.004600000000000001,TP,86.0,8,4,TREND,2026-09-08 18:21:00+00:00,fold3
XRPUSDT,2026-09-08 18:22:00+00:00,0.004600000000000001,TP,99.0,6,2,TREND,2026-09-08 18:22:00+00:00,fold3
XRPUSDT,2026-09-08 18:22:00+00:00,0.004600000000000001,TP,90.0,7,3,TREND,2026-09-08 18:22:00+00:00,fold3
XRPUSDT,2026-09-08 18:53:00+00:00,0.004600000000000001,TP,13.0,8,4,TREND,2026-09-08 18:53:00+00:00,fold3
XRPUSDT,2026-09-08 18:54:00+00:00,0.0005000000000000001,BE_STOP,153.0,5,1,TREND,2026-09-08 18:54:00+00:00,fold3
XRPUSDT,2026-09-08 18:54:00+00:00,0.0005000000000000001,BE_STOP,150.0,6,2,TREND,2026-09-08 18:54:00+00:00,fold3
ETHUSDT,2026-09-08 20:00:00+00:00,0.0005000000000000001,BE_STOP,67.0,8,3,TREND,2026-09-08 20:00:00+00:00,fold3
ETHUSDT,2026-09-08 20:00:00+00:00,0.0005000000000000001,BE_STOP,65.0,7,4,TREND,2026-09-08 20:00:00+00:00,fold3
SOLUSDT,2026-09-08 20:00:00+00:00,0.0005000000000000001,BE_STOP,63.0,8,0,TREND,2026-09-08 20:00:00+00:00,fold3
NEARUSDT,2026-09-08 21:02:00+00:00,0.004600000000000001,TP,6.0,8,2,TREND,2026-09-08 21:02:00+00:00,fold3
NEARUSDT,2026-09-08 21:34:00+00:00,0.0005000000000000001,BE_STOP,51.0,6,0,TREND,2026-09-08 21:34:00+00:00,fold3
NEARUSDT,2026-09-08 21:34:00+00:00,0.0005000000000000001,BE_STOP,49.0,7,1,TREND,2026-09-08 21:34:00+00:00,fold3
BTCUSDT,2026-09-09 05:22:00+00:00,0.0005000000000000001,BE_STOP,17.0,8,2,TREND,2026-09-09 05:22:00+00:00,fold3
BTCUSDT,2026-09-09 06:12:00+00:00,0.0005000000000000001,BE_STOP,45.0,8,2,TREND,2026-09-09 06:12:00+00:00,fold3
NEARUSDT,2026-09-09 07:40:00+00:00,0.004758827317684182,TP,12.0,8,0,TREND,2026-09-09 07:40:00+00:00,fold3
XRPUSDT,2026-09-09 08:12:00+00:00,0.0005000000000000001,BE_STOP,823.0,6,2,TREND,2026-09-09 08:12:00+00:00,fold3
XRPUSDT,2026-09-09 08:12:00+00:00,0.0005000000000000001,BE_STOP,820.0,7,3,TREND,2026-09-09 08:12:00+00:00,fold3
XRPUSDT,2026-09-09 08:12:00+00:00,0.0005000000000000001,BE_STOP,32.0,8,2,TREND,2026-09-09 08:12:00+00:00,fold3
BTCUSDT,2026-09-09 08:28:00+00:00,0.004600000000000001,TP,211.0,6,0,TREND,2026-09-09 08:28:00+00:00,fold3
BTCUSDT,2026-09-09 08:28:00+00:00,0.004600000000000001,TP,209.0,7,1,TREND,2026-09-09 08:28:00+00:00,fold3
BTCUSDT,2026-09-09 08:38:00+00:00,0.0005000000000000001,BE_STOP,26.0,6,2,TREND,2026-09-09 08:38:00+00:00,fold3
XRPUSDT,2026-09-09 08:59:00+00:00,0.0005000000000000001,BE_STOP,31.0,7,0,TREND,2026-09-09 08:59:00+00:00,fold3
BTCUSDT,2026-09-09 09:09:00+00:00,0.0005000000000000001,BE_STOP,55.0,7,3,TREND,2026-09-09 09:09:00+00:00,fold3
XRPUSDT,2026-09-09 09:18:00+00:00,0.004600000000000001,TP,40.0,8,1,TREND,2026-09-09 09:18:00+00:00,fold3
NEARUSDT,2026-09-09 09:35:00+00:00,0.004600000000000001,TP,17.0,8,0,TREND,2026-09-09 09:35:00+00:00,fold3
NEARUSDT,2026-09-09 09:42:00+00:00,0.004600000000000001,TP,5.0,8,0,TREND,2026-09-09 09:42:00+00:00,fold3
BTCUSDT,2026-09-09 09:46:00+00:00,0.004600000000000001,TP,35.0,8,2,TREND,2026-09-09 09:46:00+00:00,fold3
NEARUSDT,2026-09-09 10:18:00+00:00,0.004600000000000001,TP,5.0,7,0,TREND,2026-09-09 10:18:00+00:00,fold3
NEARUSDT,2026-09-09 10:26:00+00:00,0.004600000000000001,TP,4.0,7,0,TREND,2026-09-09 10:26:00+00:00,fold3
NEARUSDT,2026-09-09 10:43:00+00:00,0.007682997072553203,TP,12.0,7,0,TREND,2026-09-09 10:43:00+00:00,fold3
NEARUSDT,2026-09-09 10:43:00+00:00,0.007175048644735047,TP,8.0,8,1,TREND,2026-09-09 10:43:00+00:00,fold3
NEARUSDT,2026-09-09 11:36:00+00:00,0.004715939583157557,TP,49.0,8,1,TREND,2026-09-09 11:36:00+00:00,fold3
NEARUSDT,2026-09-09 11:37:00+00:00,0.0056475293273220845,TP,53.0,7,0,TREND,2026-09-09 11:37:00+00:00,fold3
NEARUSDT,2026-09-09 11:41:00+00:00,0.004600000000000001,TP,2.0,8,0,TREND,2026-09-09 11:41:00+00:00,fold3
XRPUSDT,2026-09-09 12:16:00+00:00,0.004600000000000001,TP,39.0,7,0,TREND,2026-09-09 12:16:00+00:00,fold3
XRPUSDT,2026-09-09 12:26:00+00:00,0.004600000000000001,TP,45.0,8,1,TREND,2026-09-09 12:26:00+00:00,fold3
NEARUSDT,2026-09-09 12:42:00+00:00,0.0005000000000000001,BE_STOP,13.0,8,1,TREND,2026-09-09 12:42:00+00:00,fold3
NEARUSDT,2026-09-09 13:00:00+00:00,0.0005000000000000001,BE_STOP,18.0,8,1,TREND,2026-09-09 13:00:00+00:00,fold3
NEARUSDT,2026-09-09 13:20:00+00:00,0.0005000000000000001,BE_STOP,13.0,8,1,TREND,2026-09-09 13:20:00+00:00,fold3
NEARUSDT,2026-09-09 14:13:00+00:00,-0.0264,MAE_KILL,117.0,8,0,TREND,2026-09-09 14:13:00+00:00,fold3
NEARUSDT,2026-09-09 14:19:00+00:00,0.004600000000000001,TP,59.0,8,1,TREND,2026-09-09 14:19:00+00:00,fold3
NEARUSDT,2026-09-09 14:32:00+00:00,0.0005000000000000001,BE_STOP,5.0,7,0,TREND,2026-09-09 14:32:00+00:00,fold3
NEARUSDT,2026-09-09 14:43:00+00:00,0.005658939300338386,TP,10.0,8,1,TREND,2026-09-09 14:43:00+00:00,fold3
NEARUSDT,2026-09-09 14:52:00+00:00,0.0005000000000000001,BE_STOP,22.0,8,1,TREND,2026-09-09 14:52:00+00:00,fold3
NEARUSDT,2026-09-09 15:02:00+00:00,0.0005000000000000001,BE_STOP,5.0,8,1,TREND,2026-09-09 15:02:00+00:00,fold3
NEARUSDT,2026-09-09 15:11:00+00:00,0.007183362072268892,TP,8.0,8,1,TREND,2026-09-09 15:11:00+00:00,fold3
NEARUSDT,2026-09-09 15:20:00+00:00,-0.0264,MAE_KILL,33.0,8,1,TREND,2026-09-09 15:20:00+00:00,fold3
NEARUSDT,2026-09-09 21:36:00+00:00,0.004600000000000001,TP,7.0,7,0,TREND,2026-09-09 21:36:00+00:00,fold3
NEARUSDT,2026-09-09 21:36:00+00:00,0.004600000000000001,TP,1.0,8,1,TREND,2026-09-09 21:36:00+00:00,fold3
NEARUSDT,2026-09-09 21:47:00+00:00,0.004600000000000001,TP,8.0,8,1,TREND,2026-09-09 21:47:00+00:00,fold3
NEARUSDT,2026-09-09 21:50:00+00:00,0.004600000000000001,TP,13.0,7,0,TREND,2026-09-09 21:50:00+00:00,fold3
NEARUSDT,2026-09-09 22:08:00+00:00,0.004600000000000001,TP,20.0,8,1,TREND,2026-09-09 22:08:00+00:00,fold3
XRPUSDT,2026-09-09 22:08:00+00:00,0.004600000000000001,TP,18.0,8,0,TREND,2026-09-09 22:08:00+00:00,fold3
BTCUSDT,2026-09-10 11:08:00+00:00,0.0005000000000000001,BE_STOP,777.0,8,3,TREND,2026-09-10 11:08:00+00:00,fold3
BTCUSDT,2026-09-10 12:30:00+00:00,0.004600000000000001,TP,861.0,7,2,TREND,2026-09-10 12:30:00+00:00,fold3
ETHUSDT,2026-09-10 12:35:00+00:00,0.0005000000000000001,BE_STOP,2812.0,1,0,TREND,2026-09-10 12:35:00+00:00,fold3
ETHUSDT,2026-09-10 12:38:00+00:00,0.004600000000000001,TP,2812.0,2,1,TREND,2026-09-10 12:38:00+00:00,fold3
ETHUSDT,2026-09-10 12:38:00+00:00,0.004600000000000001,TP,2805.0,3,2,TREND,2026-09-10 12:38:00+00:00,fold3
ETHUSDT,2026-09-10 12:47:00+00:00,-0.0414,MAE_KILL,1710.0,8,3,TREND,2026-09-10 12:47:00+00:00,fold3
BTCUSDT,2026-09-10 12:47:00+00:00,0.004600000000000001,TP,5.0,4,2,TREND,2026-09-10 12:47:00+00:00,fold3
BTCUSDT,2026-09-10 12:58:00+00:00,0.0005000000000000001,BE_STOP,11.0,3,2,TREND,2026-09-10 12:58:00+00:00,fold3
BTCUSDT,2026-09-10 13:01:00+00:00,0.0005000000000000001,BE_STOP,12.0,4,3,TREND,2026-09-10 13:01:00+00:00,fold3
ETHUSDT,2026-09-10 13:13:00+00:00,0.004600000000000001,TP,8.0,7,0,TREND,2026-09-10 13:13:00+00:00,fold3
SOLUSDT,2026-09-10 13:17:00+00:00,0.0005000000000000001,BE_STOP,9.0,8,1,TREND,2026-09-10 13:17:00+00:00,fold3
BTCUSDT,2026-09-10 13:22:00+00:00,0.0005000000000000001,BE_STOP,21.0,5,4,TREND,2026-09-10 13:22:00+00:00,fold3
SOLUSDT,2026-09-10 13:22:00+00:00,0.0005000000000000001,BE_STOP,19.0,6,0,TREND,2026-09-10 13:22:00+00:00,fold3
SOLUSDT,2026-09-10 13:51:00+00:00,0.0005000000000000001,BE_STOP,27.0,7,1,TREND,2026-09-10 13:51:00+00:00,fold3
BTCUSDT,2026-09-10 14:08:00+00:00,0.0005000000000000001,BE_STOP,39.0,8,5,TREND,2026-09-10 14:08:00+00:00,fold3
BTCUSDT,2026-09-10 14:51:00+00:00,0.0005000000000000001,BE_STOP,57.0,8,6,TREND,2026-09-10 14:51:00+00:00,fold3
SOLUSDT,2026-09-10 16:37:00+00:00,0.0005000000000000001,BE_STOP,198.0,8,1,TREND,2026-09-10 16:37:00+00:00,fold3
BTCUSDT,2026-09-10 16:38:00+00:00,0.0005000000000000001,BE_STOP,142.0,8,6,TREND,2026-09-10 16:38:00+00:00,fold3
XRPUSDT,2026-09-10 23:07:00+00:00,0.004600000000000001,TP,390.0,8,0,TREND,2026-09-10 23:07:00+00:00,fold3
XRPUSDT,2026-09-10 23:08:00+00:00,0.004600000000000001,TP,389.0,8,1,TREND,2026-09-10 23:08:00+00:00,fold3
BTCUSDT,2026-09-10 23:09:00+00:00,0.0005000000000000001,BE_STOP,613.0,5,4,TREND,2026-09-10 23:09:00+00:00,fold3
BTCUSDT,2026-09-10 23:14:00+00:00,-0.0414,MAE_KILL,2295.0,8,2,TREND,2026-09-10 23:14:00+00:00,fold3
BTCUSDT,2026-09-10 23:14:00+00:00,0.004600000000000001,TP,406.0,8,6,TREND,2026-09-10 23:14:00+00:00,fold3
