pair,ts,net_frac,exit_type,variant,k,mfe_frac,hold_min
BTCUSDT,2026-08-21 08:35:00+00:00,-0.0414,MAE_KILL,base,2.0,0.00035533981884373764,275.0
BTCUSDT,2026-08-21 08:35:00+00:00,0.0046,TP,base,2.0,0.0071840384670247455,9.0
SOLUSDT,2026-08-21 08:38:00+00:00,0.0046,TP,base,2.0,0.006121313299944273,5.0
XRPUSDT,2026-08-21 08:43:00+00:00,0.0005,BE_STOP,base,2.0,0.004042928550426227,8.0
ETHUSDT,2026-08-21 08:46:00+00:00,0.0046,TP,base,2.0,0.008296531410077896,6.0
ETHUSDT,2026-08-21 08:46:00+00:00,0.0046,TP,base,2.0,0.007346532187772306,2.0
BTCUSDT,2026-08-21 08:47:00+00:00,0.0046,TP,base,2.0,0.007613892321863006,9.0
SOLUSDT,2026-08-21 08:47:00+00:00,0.0046,TP,base,2.0,0.007722972312438205,5.0
BTCUSDT,2026-08-21 08:51:00+00:00,-0.0414,MAE_KILL,base,2.0,0.00012354157838318492,125.0
BTCUSDT,2026-08-21 08:51:00+00:00,0.0046,TP,base,2.0,0.006092334539482163,2.0
NEARUSDT,2026-08-21 08:57:00+00:00,0.0046,TP,base,2.0,0.006299049979347371,6.0
BTCUSDT,2026-08-21 08:57:00+00:00,0.0046,TP,base,2.0,0.006013157995122447,2.0
ETHUSDT,2026-08-21 09:01:00+00:00,0.0005,BE_STOP,base,2.0,0.005942529538109091,8.0
XRPUSDT,2026-08-21 09:01:00+00:00,0.0005,BE_STOP,base,2.0,0.0066096702349307404,4.0
ETHUSDT,2026-08-21 09:07:00+00:00,0.0074662123029986625,TP,base,2.0,0.011980083111826476,3.0
XRPUSDT,2026-08-21 09:18:00+00:00,0.0005,BE_STOP,base,2.0,0.008281421766214795,5.0
ETHUSDT,2026-08-21 09:32:00+00:00,0.0005,BE_STOP,base,2.0,0.004345010549184304,14.0
BTCUSDT,2026-08-21 09:37:00+00:00,0.0005,BE_STOP,base,2.0,0.007447257140586526,26.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0046,TP,base,2.0,0.006239227763921427,9.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0046,TP,base,2.0,0.006543017804768103,6.0
BTCUSDT,2026-08-21 11:20:00+00:00,0.005380239521068154,TP,base,2.0,0.006868048849174141,120.0
BTCUSDT,2026-08-21 11:23:00+00:00,0.0005,BE_STOP,base,2.0,0.0064732745867369535,127.0
BTCUSDT,2026-08-21 11:32:00+00:00,0.010227388371950924,TP,base,2.0,0.014634860801159269,143.0
BTCUSDT,2026-08-21 11:32:00+00:00,0.0046,TP,base,2.0,0.009671429641317793,12.0
SOLUSDT,2026-08-21 11:34:00+00:00,0.008799588619737453,TP,base,2.0,0.011283078684337892,147.0
SOLUSDT,2026-08-21 11:34:00+00:00,0.0046,TP,base,2.0,0.010531534012668719,1.0
SOLUSDT,2026-08-21 11:35:00+00:00,0.0005,BE_STOP,base,2.0,0.0036274488052714282,280.0
BTCUSDT,2026-08-21 11:51:00+00:00,0.0005,BE_STOP,base,2.0,0.0032895421706814723,8.0
BTCUSDT,2026-08-21 11:52:00+00:00,0.0005,BE_STOP,base,2.0,0.0042781429921520744,15.0
BTCUSDT,2026-08-21 11:53:00+00:00,0.0005,BE_STOP,base,2.0,0.005712846700736807,13.0
XRPUSDT,2026-08-21 11:59:00+00:00,0.005311479666624813,TP,base,2.0,0.007255936675461756,5.0
SOLUSDT,2026-08-21 12:03:00+00:00,0.0005,BE_STOP,base,2.0,0.0032116594312041093,4.0
BTCUSDT,2026-08-21 12:05:00+00:00,0.0005,BE_STOP,base,2.0,0.0037944266836059943,30.0
BTCUSDT,2026-08-21 12:06:00+00:00,0.0005,BE_STOP,base,2.0,0.003852777058274555,15.0
BTCUSDT,2026-08-21 12:06:00+00:00,0.0005,BE_STOP,base,2.0,0.0046767319579719135,9.0
ETHUSDT,2026-08-21 12:39:00+00:00,0.0046,TP,base,2.0,0.006944649290996825,31.0
ETHUSDT,2026-08-21 12:53:00+00:00,0.0005,BE_STOP,base,2.0,0.004113468047317327,13.0
BTCUSDT,2026-08-21 13:35:00+00:00,0.0046,TP,base,2.0,0.006992114333052888,92.0
SOLUSDT,2026-08-21 13:35:00+00:00,0.0046,TP,base,2.0,0.006421043308830023,90.0
SOLUSDT,2026-08-21 13:37:00+00:00,0.0005,BE_STOP,base,2.0,0.0053309984816075975,86.0
XRPUSDT,2026-08-21 13:38:00+00:00,0.007770337208462702,TP,base,2.0,0.00974799624521631,3.0
XRPUSDT,2026-08-21 13:40:00+00:00,0.008379800080297326,TP,base,2.0,0.014412336960438149,136.0
BTCUSDT,2026-08-21 13:51:00+00:00,0.0046,TP,base,2.0,0.0066138885183568375,5.0
ETHUSDT,2026-08-21 13:53:00+00:00,0.0005,BE_STOP,base,2.0,0.005190954459084102,9.0
BTCUSDT,2026-08-21 13:54:00+00:00,0.0005,BE_STOP,base,2.0,0.0059520805103335595,61.0
XRPUSDT,2026-08-21 14:03:00+00:00,0.0005,BE_STOP,base,2.0,0.0095156937934953,21.0
ETHUSDT,2026-08-21 14:23:00+00:00,0.0005,BE_STOP,base,2.0,0.0039954745992959555,20.0
SOLUSDT,2026-08-21 14:36:00+00:00,0.0046,TP,base,2.0,0.008002902151329542,13.0
NEARUSDT,2026-08-21 14:54:00+00:00,0.0005,BE_STOP,base,2.0,0.004362222105429113,18.0
BTCUSDT,2026-08-21 15:14:00+00:00,0.0046,TP,base,2.0,0.006503665266985498,77.0
BTCUSDT,2026-08-21 15:14:00+00:00,0.0046,TP,base,2.0,0.0063044344509592225,20.0
BTCUSDT,2026-08-21 15:15:00+00:00,0.0046,TP,base,2.0,0.00626395435375841,82.0
XRPUSDT,2026-08-21 15:18:00+00:00,0.0005,BE_STOP,base,2.0,0.003839317454674617,4.0
BTCUSDT,2026-08-21 15:29:00+00:00,0.0005,BE_STOP,base,2.0,0.0030615572820590167,11.0
NEARUSDT,2026-08-21 15:39:00+00:00,0.0005,BE_STOP,base,2.0,0.005019607843137282,10.0
BTCUSDT,2026-08-21 21:24:00+00:00,0.0046,TP,base,2.0,0.0061561147388421176,364.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0046,TP,base,2.0,0.007564849849192311,456.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0046,TP,base,2.0,0.007149790295131527,371.0
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005,BE_STOP,base,2.0,0.003970360440679235,712.0
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005,BE_STOP,base,2.0,0.003485171401138514,710.0
BTCUSDT,2026-08-21 21:37:00+00:00,0.0005,BE_STOP,base,2.0,0.005441626134152519,8.0
BTCUSDT,2026-08-21 21:47:00+00:00,0.0005,BE_STOP,base,2.0,0.0036370339930177045,11.0
BTCUSDT,2026-08-21 21:52:00+00:00,0.0046,TP,base,2.0,0.00657795271151557,14.0
NEARUSDT,2026-08-21 21:52:00+00:00,0.0046,TP,base,2.0,0.008893886730729954,9.0
NEARUSDT,2026-08-21 21:54:00+00:00,0.0005,BE_STOP,base,2.0,0.006475957370863257,30.0
NEARUSDT,2026-08-21 21:55:00+00:00,0.0005,BE_STOP,base,2.0,0.007246376811594198,28.0
BTCUSDT,2026-08-21 21:55:00+00:00,0.0046,TP,base,2.0,0.006066224657464105,8.0
BTCUSDT,2026-08-21 21:57:00+00:00,0.0005,BE_STOP,base,2.0,0.0033437181584809817,4.0
SOLUSDT,2026-08-21 22:03:00+00:00,0.0046,TP,base,2.0,0.007301373811124961,6.0
XRPUSDT,2026-08-21 22:05:00+00:00,0.005589889985209794,TP,base,2.0,0.013260530421216964,383.0
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005,BE_STOP,base,2.0,0.004097545552365571,21.0
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005,BE_STOP,base,2.0,0.004885442809442324,17.0
XRPUSDT,2026-08-21 22:40:00+00:00,0.009121687866585414,TP,base,2.0,0.011960551164580063,16.0
NEARUSDT,2026-08-21 22:46:00+00:00,0.0005,BE_STOP,base,2.0,0.00383683360258484,34.0
SOLUSDT,2026-08-21 22:48:00+00:00,0.0005,BE_STOP,base,2.0,0.005339630267832553,8.0
XRPUSDT,2026-08-21 23:00:00+00:00,0.0005,BE_STOP,base,2.0,0.005261336102457634,12.0
ETHUSDT,2026-08-21 23:24:00+00:00,0.0005,BE_STOP,base,2.0,0.004629392303536807,63.0
BTCUSDT,2026-08-21 23:44:00+00:00,0.0005,BE_STOP,base,2.0,0.0037660554906333034,58.0
BTCUSDT,2026-08-21 23:44:00+00:00,0.0005,BE_STOP,base,2.0,0.0037940158139274914,43.0
NEARUSDT,2026-08-21 23:52:00+00:00,0.0005,BE_STOP,base,2.0,0.003931178843110246,7.0
BTCUSDT,2026-08-22 00:06:00+00:00,0.0046,TP,base,2.0,0.006059033392432344,18.0
BTCUSDT,2026-08-22 00:06:00+00:00,0.0046,TP,base,2.0,0.0064667068732877,14.0
BTCUSDT,2026-08-22 00:56:00+00:00,0.0005,BE_STOP,base,2.0,0.004469318162872982,46.0
ETHUSDT,2026-08-22 01:08:00+00:00,0.0005,BE_STOP,base,2.0,0.003919575240356888,12.0
BTCUSDT,2026-08-22 03:03:00+00:00,0.0046,TP,base,2.0,0.006146897923580812,115.0
NEARUSDT,2026-08-22 03:13:00+00:00,0.0046,TP,base,2.0,0.0074088328682767645,10.0
XRPUSDT,2026-08-22 03:17:00+00:00,0.0058182580550242766,TP,base,2.0,0.008560762100926794,4.0
ETHUSDT,2026-08-22 03:28:00+00:00,0.0005,BE_STOP,base,2.0,0.0033362061775418085,10.0
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005,BE_STOP,base,2.0,0.0033915697085975622,338.0
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005,BE_STOP,base,2.0,0.0031310417332225163,325.0
XRPUSDT,2026-08-22 04:22:00+00:00,0.008827981804863409,TP,base,2.0,0.010634930683041036,47.0
ETHUSDT,2026-08-22 05:08:00+00:00,0.0046,TP,base,2.0,0.00740958986466853,46.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,base,2.0,0.00046920774863084175,346.0
BTCUSDT,2026-08-22 05:10:00+00:00,0.0046,TP,base,2.0,0.01602206325330208,302.0
BTCUSDT,2026-08-22 05:16:00+00:00,0.005922080977920749,TP,base,2.0,0.009514019198508281,1.0
BTCUSDT,2026-08-22 05:17:00+00:00,0.0005,BE_STOP,base,2.0,0.004696444120880018,6.0
SOLUSDT,2026-08-22 05:20:00+00:00,0.0005,BE_STOP,base,2.0,0.02938947188624257,7.0
BTCUSDT,2026-08-22 05:26:00+00:00,0.0005,BE_STOP,base,2.0,0.00622349414362216,9.0
BTCUSDT,2026-08-22 05:33:00+00:00,0.0005,BE_STOP,base,2.0,0.004375701711561024,7.0
BTCUSDT,2026-08-22 05:47:00+00:00,0.0005,BE_STOP,base,2.0,0.00375371974210651,14.0
BTCUSDT,2026-08-22 07:10:00+00:00,0.0005,BE_STOP,base,2.0,0.003877176629377262,81.0
BTCUSDT,2026-08-22 08:44:00+00:00,0.0005,BE_STOP,base,2.0,0.004582797380889282,90.0
BTCUSDT,2026-08-22 09:59:00+00:00,0.0005,BE_STOP,base,2.0,0.004363664648612285,73.0
SOLUSDT,2026-08-22 10:02:00+00:00,0.0046,TP,base,2.0,0.006272630457933958,3.0
BTCUSDT,2026-08-22 10:17:00+00:00,0.0005,BE_STOP,base,2.0,0.003281979798400213,13.0
BTCUSDT,2026-08-22 10:28:00+00:00,0.0005,BE_STOP,base,2.0,0.003920174773916266,11.0
BTCUSDT,2026-08-22 10:31:00+00:00,0.0005,BE_STOP,base,2.0,0.006741879365409121,308.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005,BE_STOP,base,2.0,0.005523394763396869,37.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005,BE_STOP,base,2.0,0.005945745076179794,34.0
NEARUSDT,2026-08-22 11:12:00+00:00,0.0005,BE_STOP,base,2.0,0.003978990927900717,5.0
NEARUSDT,2026-08-22 11:24:00+00:00,0.0046,TP,base,2.0,0.006373824826047703,19.0
ETHUSDT,2026-08-22 11:44:00+00:00,0.0046,TP,base,2.0,0.006314697645472378,20.0
XRPUSDT,2026-08-22 12:02:00+00:00,0.005106592963666712,TP,base,2.0,0.012159075641542392,18.0
SOLUSDT,2026-08-22 12:10:00+00:00,0.0005,BE_STOP,base,2.0,0.02549408801809873,411.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005,BE_STOP,base,2.0,0.004681704948953277,292.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005,BE_STOP,base,2.0,0.004299209437541681,282.0
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,MAE_KILL,base,2.0,0.0022698479729730747,107.0
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005,BE_STOP,base,2.0,0.003250329757668452,148.0
ETHUSDT,2026-08-22 21:20:00+00:00,0.0005,BE_STOP,base,2.0,0.004557388418288982,264.0
ETHUSDT,2026-08-22 21:56:00+00:00,0.0046,TP,base,2.0,0.007492757276818785,36.0
BTCUSDT,2026-08-22 22:06:00+00:00,0.0005,BE_STOP,base,2.0,0.004923407184441138,56.0
BTCUSDT,2026-08-23 01:57:00+00:00,0.0005,BE_STOP,base,2.0,0.004555181941234259,231.0
BTCUSDT,2026-08-23 04:08:00+00:00,0.0046,TP,base,2.0,0.006246105091592773,131.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,2.0,0.007976493073387637,1076.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,2.0,0.007620382931070512,431.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,2.0,0.006860860295390634,59.0
BTCUSDT,2026-08-23 05:14:00+00:00,-0.0414,MAE_KILL,base,2.0,0.0013206040723041659,2655.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,2.0,0.01074944588466569,2377.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,2.0,0.007645772499312472,4.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,2.0,0.007997790463125735,2.0
XRPUSDT,2026-08-23 05:15:00+00:00,0.0005,BE_STOP,base,2.0,0.005272528074500165,7.0
BTCUSDT,2026-08-23 05:17:00+00:00,-0.0414,MAE_KILL,base,2.0,0.0015465280001628068,1549.0
BTCUSDT,2026-08-23 05:17:00+00:00,0.0046,TP,base,2.0,0.006322070418866649,2.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005,BE_STOP,base,2.0,0.003546942157659751,53.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005,BE_STOP,base,2.0,0.0040949181016379675,51.0
XRPUSDT,2026-08-23 06:23:00+00:00,0.0005,BE_STOP,base,2.0,0.004670650456762083,5.0
ETHUSDT,2026-08-23 06:33:00+00:00,0.0046,TP,base,2.0,0.006145476526294718,65.0
XRPUSDT,2026-08-23 06:38:00+00:00,0.0005,BE_STOP,base,2.0,0.0052953717075854756,15.0
XRPUSDT,2026-08-23 07:17:00+00:00,0.005807894453735498,TP,base,2.0,0.008831382214006922,57.0
ETHUSDT,2026-08-23 07:22:00+00:00,0.0005,BE_STOP,base,2.0,0.0032063088102333385,44.0
NEARUSDT,2026-08-23 07:29:00+00:00,0.0005,BE_STOP,base,2.0,0.003721080731273206,7.0
SOLUSDT,2026-08-23 08:11:00+00:00,0.0005,BE_STOP,base,2.0,0.0037545718385534,41.0
SOLUSDT,2026-08-23 08:47:00+00:00,0.0005,BE_STOP,base,2.0,0.004692718232874774,202.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005,BE_STOP,base,2.0,0.004316567496967267,143.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005,BE_STOP,base,2.0,0.004365250405803177,100.0
XRPUSDT,2026-08-23 09:35:00+00:00,0.0046,TP,base,2.0,0.006301239921403947,38.0
ETHUSDT,2026-08-23 09:37:00+00:00,0.0005,BE_STOP,base,2.0,0.0034442454988560405,38.0
BTCUSDT,2026-08-23 10:06:00+00:00,0.0046,TP,base,2.0,0.006643672702035855,115.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.0046,TP,base,2.0,0.009151374078425747,153.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.0046,TP,base,2.0,0.0067185585021774085,73.0
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,MAE_KILL,base,2.0,0.00045712931257079446,481.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.0046,TP,base,2.0,0.007313632554084627,117.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.0046,TP,base,2.0,0.006694215090011253,114.0
SOLUSDT,2026-08-23 14:06:00+00:00,0.0005,BE_STOP,base,2.0,0.003158844765342981,44.0
XRPUSDT,2026-08-23 14:11:00+00:00,0.0046,TP,base,2.0,0.007351493272070808,5.0
NEARUSDT,2026-08-23 14:16:00+00:00,0.0005,BE_STOP,base,2.0,0.003991511721907851,3.0
ETHUSDT,2026-08-23 14:42:00+00:00,0.0046,TP,base,2.0,0.00891304077083057,305.0
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,MAE_KILL,base,2.0,0.00314936238318963,151.0
XRPUSDT,2026-08-23 17:22:00+00:00,0.0046,TP,base,2.0,0.009193729744030705,7.0
BTCUSDT,2026-08-23 21:16:00+00:00,0.0046,TP,base,2.0,0.007824796975618968,233.0
BTCUSDT,2026-08-23 21:22:00+00:00,0.0046,TP,base,2.0,0.006163403726163098,482.0
ETHUSDT,2026-08-23 21:25:00+00:00,0.0005,BE_STOP,base,2.0,0.0041816736428826155,429.0
ETHUSDT,2026-08-23 21:30:00+00:00,0.006264710381455337,TP,base,2.0,0.007846209424381264,486.0
BTCUSDT,2026-08-23 22:10:00+00:00,-0.01262776486572086,MAX_AGE,base,2.0,0.0026129423333550706,2880.0
ETHUSDT,2026-08-23 23:03:00+00:00,0.0046,TP,base,2.0,0.006928875458946594,53.0
ETHUSDT,2026-08-23 23:07:00+00:00,0.0005,BE_STOP,base,2.0,0.0030923076294623645,3.0
BTCUSDT,2026-08-24 00:49:00+00:00,0.0005,BE_STOP,base,2.0,0.0034181959162574308,102.0
NEARUSDT,2026-08-24 00:52:00+00:00,0.0005,BE_STOP,base,2.0,0.0057217669592203035,3.0
XRPUSDT,2026-08-24 01:15:00+00:00,0.004882692473200484,TP,base,2.0,0.006292255171028901,23.0
BTCUSDT,2026-08-24 01:33:00+00:00,0.0005,BE_STOP,base,2.0,0.0030775193798449237,17.0
ETHUSDT,2026-08-24 01:51:00+00:00,0.0046,TP,base,2.0,0.006186712869506891,18.0
BTCUSDT,2026-08-24 02:05:00+00:00,0.0005,BE_STOP,base,2.0,0.004005532560831595,13.0
NEARUSDT,2026-08-24 02:37:00+00:00,-0.0264,MAE_KILL,base,2.0,0.003387944983818734,32.0
BTCUSDT,2026-08-24 03:33:00+00:00,-0.021503773716845965,MAX_AGE,base,2.0,0.0018143236209171253,2880.0
XRPUSDT,2026-08-24 03:38:00+00:00,0.0005,BE_STOP,base,2.0,0.0038084874863981415,5.0
BTCUSDT,2026-08-24 05:04:00+00:00,0.0005,BE_STOP,base,2.0,0.005470990514008458,86.0
SOLUSDT,2026-08-24 05:15:00+00:00,0.0046,TP,base,2.0,0.0065080074012634145,11.0
BTCUSDT,2026-08-24 06:33:00+00:00,0.0005,BE_STOP,base,2.0,0.004279101129423359,78.0
XRPUSDT,2026-08-24 06:49:00+00:00,0.0005,BE_STOP,base,2.0,0.005817099567099527,16.0
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005,BE_STOP,base,2.0,0.004144769971722598,284.0
BTCUSDT,2026-08-24 07:21:00+00:00,0.0005,BE_STOP,base,2.0,0.004019019658725493,31.0
BTCUSDT,2026-08-24 10:41:00+00:00,0.0005,BE_STOP,base,2.0,0.004747212542431835,197.0
BTCUSDT,2026-08-24 10:43:00+00:00,0.0005,BE_STOP,base,2.0,0.005432400517715171,202.0
ETHUSDT,2026-08-24 11:07:00+00:00,0.0005,BE_STOP,base,2.0,0.005377150758924312,25.0
BTCUSDT,2026-08-24 11:07:00+00:00,0.0005,BE_STOP,base,2.0,0.003822531571279274,23.0
BTCUSDT,2026-08-24 11:36:00+00:00,0.0046,TP,base,2.0,0.006017103674978888,859.0
BTCUSDT,2026-08-24 11:36:00+00:00,0.0046,TP,base,2.0,0.006076529341212939,851.0
BTCUSDT,2026-08-24 11:37:00+00:00,0.0046,TP,base,2.0,0.006707928450474947,855.0
BTCUSDT,2026-08-24 11:40:00+00:00,0.0046,TP,base,2.0,0.007035696605782856,850.0
NEARUSDT,2026-08-24 11:44:00+00:00,0.0046,TP,base,2.0,0.006351126568879452,3.0
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005,BE_STOP,base,2.0,0.0054029478314196735,70.0
SOLUSDT,2026-08-24 12:17:00+00:00,0.0005,BE_STOP,base,2.0,0.005466040767994694,68.0
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005,BE_STOP,base,2.0,0.0033202597044917114,51.0
BTCUSDT,2026-08-24 12:34:00+00:00,0.0005,BE_STOP,base,2.0,0.0038130301279131174,49.0
BTCUSDT,2026-08-24 12:41:00+00:00,0.0046,TP,base,2.0,0.0061464071630561315,54.0
BTCUSDT,2026-08-24 12:42:00+00:00,0.0046,TP,base,2.0,0.006341434149541981,64.0
BTCUSDT,2026-08-24 12:50:00+00:00,0.0046,TP,base,2.0,0.006709280236672106,14.0
BTCUSDT,2026-08-24 12:51:00+00:00,-0.0414,MAE_KILL,base,2.0,0.0022117551763223466,1892.0
BTCUSDT,2026-08-24 12:51:00+00:00,0.0046,TP,base,2.0,0.007116533231668573,8.0
ETHUSDT,2026-08-24 12:51:00+00:00,0.0046,TP,base,2.0,0.007849054791285639,6.0
SOLUSDT,2026-08-24 12:53:00+00:00,0.0005,BE_STOP,base,2.0,0.004000374060951207,3.0
NEARUSDT,2026-08-24 13:01:00+00:00,0.0005,BE_STOP,base,2.0,0.0034278901087982047,23.0
BTCUSDT,2026-08-24 13:01:00+00:00,0.0005,BE_STOP,base,2.0,0.004179511275814814,9.0
BTCUSDT,2026-08-24 13:15:00+00:00,0.0005,BE_STOP,base,2.0,0.004236285831021581,17.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005,BE_STOP,base,2.0,0.004728132387706929,16.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005,BE_STOP,base,2.0,0.005197551263302503,14.0
BTCUSDT,2026-08-24 13:16:00+00:00,0.0005,BE_STOP,base,2.0,0.005621549865604715,12.0
BTCUSDT,2026-08-24 13:33:00+00:00,0.0046,TP,base,2.0,0.006188615428627052,12.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.0046,TP,base,2.0,0.006122842297188091,23.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.0046,TP,base,2.0,0.007517150041656396,21.0
BTCUSDT,2026-08-24 13:40:00+00:00,0.0046,TP,base,2.0,0.007046945858985115,16.0
BTCUSDT,2026-08-24 13:42:00+00:00,0.0046,TP,base,2.0,0.007608155841450605,9.0
BTCUSDT,2026-08-24 13:45:00+00:00,0.0046,TP,base,2.0,0.007091178110937581,4.0
SOLUSDT,2026-08-24 13:46:00+00:00,0.0046,TP,base,2.0,0.007570891554086009,87.0
SOLUSDT,2026-08-24 13:47:00+00:00,0.0005,BE_STOP,base,2.0,0.004835916712421321,90.0
BTCUSDT,2026-08-24 13:48:00+00:00,0.0005,BE_STOP,base,2.0,0.005929078558054155,5.0
BTCUSDT,2026-08-24 13:54:00+00:00,0.0005,BE_STOP,base,2.0,0.003014496161277387,6.0
BTCUSDT,2026-08-24 13:55:00+00:00,0.0005,BE_STOP,base,2.0,0.003586202316472174,5.0
BTCUSDT,2026-08-24 14:15:00+00:00,0.0046,TP,base,2.0,0.00638835183317381,13.0
BTCUSDT,2026-08-24 14:23:00+00:00,-0.0414,MAE_KILL,base,2.0,9.151200049155017e-05,1728.0
ETHUSDT,2026-08-24 14:23:00+00:00,0.0046,TP,base,2.0,0.006575724385143969,7.0
NEARUSDT,2026-08-24 14:27:00+00:00,0.005750072150072132,TP,base,2.0,0.008434343434343402,3.0
BTCUSDT,2026-08-24 14:32:00+00:00,0.0046,TP,base,2.0,0.006154297388595623,5.0
NEARUSDT,2026-08-24 14:33:00+00:00,-0.0264,MAE_KILL,base,2.0,0.0,33.0
SOLUSDT,2026-08-24 14:33:00+00:00,0.0046,TP,base,2.0,0.0078027889486603635,4.0
SOLUSDT,2026-08-24 14:43:00+00:00,0.0005,BE_STOP,base,2.0,0.0039028035831058924,107.0
SOLUSDT,2026-08-24 14:43:00+00:00,0.0005,BE_STOP,base,2.0,0.003475752733912906,6.0
BTCUSDT,2026-08-24 14:48:00+00:00,0.0005,BE_STOP,base,2.0,0.0038900421463168786,16.0
SOLUSDT,2026-08-24 14:50:00+00:00,0.0005,BE_STOP,base,2.0,0.0039204675443521905,7.0
SOLUSDT,2026-08-24 15:22:00+00:00,0.0046,TP,base,2.0,0.007894545492318305,34.0
ETHUSDT,2026-08-24 15:30:00+00:00,0.0005,BE_STOP,base,2.0,0.004860493905535805,45.0
BTCUSDT,2026-08-24 15:38:00+00:00,0.0005,BE_STOP,base,2.0,0.004845249808062155,64.0
ETHUSDT,2026-08-24 15:43:00+00:00,0.0046,TP,base,2.0,0.010474851994442057,52.0
ETHUSDT,2026-08-24 15:43:00+00:00,0.0046,TP,base,2.0,0.008473426791028613,4.0
BTCUSDT,2026-08-24 15:57:00+00:00,0.0046,TP,base,2.0,0.006140938707979703,13.0
BTCUSDT,2026-08-24 15:57:00+00:00,0.0046,TP,base,2.0,0.008349786942549932,11.0
BTCUSDT,2026-08-24 16:56:00+00:00,0.0005,BE_STOP,base,2.0,0.0031752775996872935,56.0
BTCUSDT,2026-08-24 17:02:00+00:00,0.0046,TP,base,2.0,0.006145324201594938,6.0
BTCUSDT,2026-08-24 17:05:00+00:00,0.0005,BE_STOP,base,2.0,0.004655500561346347,67.0
BTCUSDT,2026-08-24 17:22:00+00:00,0.0046,TP,base,2.0,0.00604439059260134,17.0
BTCUSDT,2026-08-24 17:27:00+00:00,0.0005,BE_STOP,base,2.0,0.004756059946410198,24.0
BTCUSDT,2026-08-24 17:37:00+00:00,0.0005,BE_STOP,base,2.0,0.0035935765295883673,10.0
NEARUSDT,2026-08-24 19:21:00+00:00,0.0005,BE_STOP,base,2.0,0.004781736850223706,104.0
SOLUSDT,2026-08-24 22:37:00+00:00,-0.0414,MAE_KILL,base,2.0,0.0019000570017099734,524.0
SOLUSDT,2026-08-24 23:43:00+00:00,-0.0414,MAE_KILL,base,2.0,0.0023064042210357576,586.0
NEARUSDT,2026-08-25 00:00:00+00:00,0.0046,TP,base,2.0,0.006074333367651503,17.0
BTCUSDT,2026-08-25 00:44:00+00:00,0.0046,TP,base,2.0,0.00607986769883233,126.0
BTCUSDT,2026-08-25 00:45:00+00:00,0.0046,TP,base,2.0,0.00730837066920757,45.0
NEARUSDT,2026-08-25 00:47:00+00:00,0.0046,TP,base,2.0,0.00831505381829311,3.0
SOLUSDT,2026-08-25 01:33:00+00:00,0.0005,BE_STOP,base,2.0,0.0054712855560023034,46.0
ETHUSDT,2026-08-25 01:33:00+00:00,0.0005,BE_STOP,base,2.0,0.004336732647051722,44.0
BTCUSDT,2026-08-25 02:17:00+00:00,0.0046,TP,base,2.0,0.013702562868185858,654.0
BTCUSDT,2026-08-25 02:17:00+00:00,0.0046,TP,base,2.0,0.012804871938755097,647.0
ETHUSDT,2026-08-25 02:17:00+00:00,0.0046,TP,base,2.0,0.007334786930451863,44.0
